Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Stop Your Friendlies! #65	04 November 2022	Lucky	27	52	http://start.gg/tournament/stop-your-friendlies-65/event/ultimate-singles	https://braacket.com/tournament/9E8D1A95-C8A7-4C17-97AF-316A374033A8
Set Num	Winner	Loser	WS	LS	Best of	Game
2	bokobo	BigJayhawk	2	1	3	3
3	Ehis	WavyJ	2	0	3	2
4	Drip	emensti	2	0	3	2
6	BarbNation	Bunny5001	2	0	3	2
8	The Ashen Dragoon	Jerm	2	0	3	2
10	Gwishin	Pyroco	2	0	3	2
11	Aurokon	pugg	2	0	3	2
12	awert	kurisu	2	0	3	2
14	sans.	TacTac	2	0	3	2
15	Meatflap	Wes	2	0	3	2
16	Blaze	turbine	2	0	3	2
17	Lucky	bokobo	2	0	3	2
18	Drip	Ehis	2	1	3	3
19	Thor	BarbNation	2	0	3	2
20	Neet	The Ashen Dragoon	2	0	3	2
21	Truth	Gwishin	2	0	3	2
22	Aurokon	awert	2	0	3	2
23	Maya	sans.	2	0	3	2
24	Meatflap	Blaze	2	0	3	2
25	Lucky	Drip	2	0	3	2
26	Thor	Neet	2	1	3	3
27	Truth	Aurokon	2	1	3	3
28	Meatflap	Maya	2	1	3	3
29	Lucky	Thor	3	2	5	5
30	Truth	Meatflap	3	0	5	3
31	Lucky	Truth	3	0	5	3
32	Lucky	Truth	3	0	5	3
45	WavyJ	emensti	2	0	3	2
49	kurisu	pugg	2	0	3	2
51	Wes	turbine	2	0	3	2
52	Blaze	BigJayhawk	2	1	3	3
53	sans.	WavyJ	2	0	3	2
54	awert	Bunny5001	2	1	3	3
55	Gwishin	Jerm	2	0	3	2
56	The Ashen Dragoon	Pyroco	2	0	3	2
57	BarbNation	kurisu	2	0	3	2
58	Ehis	TacTac	2	0	3	2
59	bokobo	Wes	2	0	3	2
60	sans.	Blaze	2	0	3	2
61	awert	Gwishin	2	1	3	3
62	The Ashen Dragoon	BarbNation	2	1	3	3
63	Ehis	bokobo	2	0	3	2
64	sans.	Neet	2	1	3	3
65	Drip	awert	2	0	3	2
66	Maya	The Ashen Dragoon	2	1	3	3
67	Aurokon	Ehis	2	0	3	2
68	Drip	sans.	3	1	5	4
69	Maya	Aurokon	3	1	5	4
70	Meatflap	Drip	3	2	5	5
71	Thor	Maya	3	0	5	3
72	Thor	Meatflap	3	1	5	4
73	Truth	Thor	3	1	5	4
