Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Stop Your Friendlies! #70	16 December 2022	Stealth_Pilot	19	36	http://start.gg/tournament/stop-your-friendlies-70/event/ultimate-singles	https://braacket.com/tournament/4777E559-BBF5-4362-BC08-221295382300
Set Num	Winner	Loser	WS	LS	Best of	Game
2	Blaughable	Gummy	2	0	3	2
10	TacTac	studentX	2	1	3	3
14	bokobo	Brekkm	2	0	3	2
17	Dadzie	Blaughable	2	0	3	2
18	Yungsavage	sans.	2	1	3	3
19	Neet	Cranky	2	0	3	2
20	Drip	Limbo	2	0	3	2
21	Stealth_Pilot	TacTac	2	0	3	2
22	Blaze	Chan	2	0	3	2
23	Meatflap	bokobo	2	0	3	2
24	Treyara	BarbNation	2	0	3	2
25	Dadzie	Yungsavage	2	0	3	2
26	Drip	Neet	2	1	3	3
27	Stealth_Pilot	Blaze	2	0	3	2
28	Meatflap	Treyara	2	0	3	2
29	Drip	Dadzie	3	2	5	5
30	Stealth_Pilot	Meatflap	3	0	5	3
31	Stealth_Pilot	Drip	3	0	5	3
32	Stealth_Pilot	Dadzie	3	0	5	3
39	BarbNation	Gummy	2	0	3	2
43	Limbo	studentX	2	0	3	2
45	sans.	Brekkm	2	0	3	2
47	BarbNation	bokobo	2	1	3	3
48	Chan	TacTac	2	0	3	2
49	Cranky	Limbo	2	0	3	2
50	sans.	Blaughable	2	0	3	2
51	Neet	BarbNation	2	0	3	2
52	Yungsavage	Chan	2	0	3	2
53	Treyara	Cranky	2	0	3	2
54	sans.	Blaze	2	0	3	2
55	Neet	Yungsavage	3	1	5	4
56	sans.	Treyara	3	1	5	4
57	Neet	Meatflap	3	2	5	5
58	Dadzie	sans.	3	1	5	4
59	Dadzie	Neet	3	1	5	4
60	Dadzie	Drip	3	1	5	4
