Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Stop Your Friendlies! #60	16 September 2022	Maya	23	45	http://start.gg/tournament/stop-your-friendlies-60/event/ultimate-singles	https://braacket.com/tournament/1BF0C7F6-E89B-4061-91CC-8EF4876E2680
Set Num	Winner	Loser	WS	LS	Best of	Game
2	Treyara	FrogeInJar	2	0	3	2
6	Salad	Swass	2	0	3	2
8	BrokenSol	Jerm	2	0	3	2
10	geeb	Soap	2	0	3	2
12	A_N	YOGAB	2	1	3	3
14	Abdul	NinjaBoob	2	0	3	2
16	Nooper	bubs	2	0	3	2
17	Thor	Treyara	2	0	3	2
18	kogame	Gwishin	2	0	3	2
19	Maya	Salad	2	0	3	2
20	Drip	BrokenSol	2	1	3	3
21	Truth	geeb	2	0	3	2
22	A_N	trapgum	2	0	3	2
23	Meatflap	Abdul	2	0	3	2
24	Yungsavage	Nooper	2	0	3	2
25	Thor	kogame	2	0	3	2
26	Maya	Drip	2	1	3	3
27	Truth	A_N	2	0	3	2
28	Yungsavage	Meatflap	2	0	3	2
29	Maya	Thor	3	2	5	5
30	Truth	Yungsavage	3	0	5	3
31	Maya	Truth	3	2	5	5
32	Truth	Maya	3	2	5	5
33	Maya	Truth	3	1	5	4
48	Nooper	FrogeInJar	2	0	3	2
50	trapgum	Swass	2	0	3	2
51	Jerm	geeb	2	0	3	2
52	BrokenSol	Soap	2	0	3	2
53	Salad	YOGAB	2	0	3	2
54	Gwishin	NinjaBoob	2	0	3	2
55	Treyara	bubs	2	0	3	2
56	Nooper	Abdul	2	0	3	2
57	trapgum	Jerm	2	0	3	2
58	BrokenSol	Salad	2	1	3	3
59	Gwishin	Treyara	2	1	3	3
60	Drip	Nooper	2	0	3	2
61	kogame	trapgum	2	1	3	3
62	Meatflap	BrokenSol	2	1	3	3
63	Gwishin	A_N	2	1	3	3
64	Drip	kogame	3	0	5	3
65	Meatflap	Gwishin	3	0	5	3
66	Drip	Yungsavage	3	0	5	3
67	Thor	Meatflap	3	0	5	3
68	Thor	Drip	3	0	5	3
69	Truth	Thor	3	1	5	4
