Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #54	29 September 2022	Vivian	30	59	http://start.gg/tournament/advantage-state-54/event/ultimate-singles	https://braacket.com/tournament/19AFA4A9-BD55-42CE-A0CE-E28BE00E3976
Set Num	Winner	Loser	WS	LS	Best of	Game
2	kogame	Gains	2	1	3	3
3	Yungsavage	John3:16	2	0	3	2
4	BigJayhawk	BarbNation	2	1	3	3
5	Fette	Violet	2	0	3	2
6	bokobo	sans.	2	0	3	2
7	Aurokon	Roll	2	1	3	3
8	Spritemare	MN Aero	2	1	3	3
10	Mistral	ssjneo	2	0	3	2
11	icymcspicy	Limbo	2	0	3	2
12	Chan	Rush	2	0	3	2
13	Hunter	SonTamale	2	0	3	2
14	studentX	Pestilence	2	1	3	3
15	Drip	Gummy	2	0	3	2
16	Capital G	Eth	2	1	3	3
17	Vivian	kogame	2	0	3	2
18	BigJayhawk	Yungsavage	2	1	3	3
19	bokobo	Fette	2	0	3	2
20	Aurokon	Spritemare	2	0	3	2
21	Maya	Mistral	2	0	3	2
22	Chan	icymcspicy	2	0	3	2
23	Hunter	studentX	2	0	3	2
24	Capital G	Drip	2	1	3	3
25	Vivian	BigJayhawk	2	0	3	2
26	Aurokon	bokobo	2	0	3	2
27	Maya	Chan	2	1	3	3
28	Hunter	Capital G	2	0	3	2
29	Vivian	Aurokon	3	0	5	3
30	Maya	Hunter	3	2	5	5
31	Vivian	Maya	3	2	5	5
32	Hunter	Vivian	3	2	5	5
33	Vivian	Hunter	3	0	5	3
49	BarbNation	John3:16	2	0	3	2
50	Violet	sans.	2	0	3	2
51	MN Aero	Roll	2	0	3	2
53	Limbo	Rush	2	0	3	2
54	Pestilence	SonTamale	2	0	3	2
55	Eth	Gummy	2	0	3	2
56	Drip	Gains	2	0	3	2
57	studentX	BarbNation	2	1	3	3
58	Violet	icymcspicy	2	0	3	2
59	Mistral	MN Aero	2	1	3	3
60	Spritemare	ssjneo	2	0	3	2
61	Limbo	Fette	2	0	3	2
62	Yungsavage	Pestilence	2	1	3	3
63	kogame	Eth	2	0	3	2
64	Drip	studentX	2	0	3	2
65	Mistral	Violet	2	0	3	2
66	Limbo	Spritemare	2	0	3	2
67	Yungsavage	kogame	2	0	3	2
68	Drip	bokobo	2	0	3	2
69	Mistral	BigJayhawk	2	1	3	3
70	Capital G	Limbo	2	0	3	2
71	Chan	Yungsavage	2	1	3	3
72	Drip	Mistral	3	0	5	3
73	Capital G	Chan	3	1	5	4
74	Hunter	Drip	3	0	5	3
75	Aurokon	Capital G	3	1	5	4
76	Hunter	Aurokon	3	2	5	5
77	Hunter	Maya	3	2	5	5
