Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #53	22 September 2022	loaf	56	110	http://start.gg/tournament/advantage-state-53/event/ultimate-singles	https://braacket.com/tournament/C59005D5-2C6A-47D8-BC33-582EA458C6EA
Set Num	Winner	Loser	WS	LS	Best of	Game
2	SeanVGM	geeb	2	1	3	3
3	Roll	Capital G	2	1	3	3
4	Chan	Jard	2	0	3	2
6	WhatsAKingToAGod	Rush	2	1	3	3
7	Dadzie	Drewbacca	2	0	3	2
8	kogame	PJ	2	0	3	2
10	BigJayhawk	spitz	2	0	3	2
11	Limbo	B00ber_Man	2	0	3	2
12	MN Aero	Jackypoo	2	1	3	3
14	Cranky	Fishbowl	2	0	3	2
15	Llomomo	The Poop Lord	2	1	3	3
16	Treyara	Razzi	2	0	3	2
18	lunchtime	SaintCD	2	0	3	2
19	AllDay	icymcspicy	2	0	3	2
20	DNA	Eth	2	0	3	2
22	Spritemare	Ragnarok	2	0	3	2
23	Drip	HurryCaine	2	0	3	2
24	Blaze	FriedBagel	2	0	3	2
26	Mistral	Gummy	2	0	3	2
27	Grady	Stringz	2	0	3	2
28	sans.	A Shape	2	0	3	2
30	BarbNation	Dab Pen	2	0	3	2
31	Yungsavage	Evil doer	2	0	3	2
32	Pestilence	Fette	2	0	3	2
33	GodIMissHer	SeanVGM	2	0	3	2
34	Chan	Roll	2	0	3	2
35	Aurokon	WhatsAKingToAGod	2	0	3	2
36	Dadzie	kogame	2	1	3	3
37	Thor	BigJayhawk	2	0	3	2
38	Limbo	MN Aero	2	1	3	3
39	Hunter	Cranky	2	0	3	2
40	Llomomo	Treyara	2	0	3	2
41	loaf	lunchtime	2	0	3	2
42	AllDay	DNA	2	0	3	2
43	Truth	Spritemare	2	0	3	2
44	Drip	Blaze	2	0	3	2
45	Lucky	Mistral	2	1	3	3
46	sans.	Grady	2	1	3	3
47	Vivian	BarbNation	2	1	3	3
48	Yungsavage	Pestilence	2	0	3	2
49	GodIMissHer	Chan	2	0	3	2
50	Aurokon	Dadzie	2	0	3	2
51	Thor	Limbo	2	0	3	2
52	Hunter	Llomomo	2	0	3	2
53	loaf	AllDay	2	0	3	2
54	Truth	Drip	2	0	3	2
55	Lucky	sans.	2	0	3	2
56	Vivian	Yungsavage	2	0	3	2
57	GodIMissHer	Aurokon	2	0	3	2
58	Thor	Hunter	2	1	3	3
59	loaf	Truth	2	0	3	2
60	Lucky	Vivian	2	1	3	3
61	GodIMissHer	Thor	3	2	5	5
62	loaf	Lucky	3	0	5	3
63	loaf	GodIMissHer	3	0	5	3
64	GodIMissHer	loaf	3	0	5	3
65	loaf	GodIMissHer	3	2	5	5
91	Capital G	Jard	2	0	3	2
93	Drewbacca	PJ	2	0	3	2
95	Jackypoo	B00ber_Man	2	1	3	3
97	The Poop Lord	Razzi	2	0	3	2
99	Eth	icymcspicy	2	0	3	2
101	HurryCaine	FriedBagel	2	0	3	2
103	A Shape	Stringz	2	0	3	2
105	Fette	Evil doer	2	0	3	2
106	Pestilence	geeb	2	0	3	2
107	Capital G	BarbNation	2	0	3	2
108	Rush	Grady	2	0	3	2
109	Mistral	Drewbacca	2	0	3	2
110	Blaze	spitz	2	0	3	2
111	Spritemare	Jackypoo	2	1	3	3
112	DNA	Fishbowl	2	1	3	3
113	lunchtime	The Poop Lord	2	1	3	3
114	SaintCD	Treyara	2	0	3	2
115	Cranky	Eth	2	0	3	2
116	MN Aero	Ragnarok	2	0	3	2
117	HurryCaine	BigJayhawk	2	1	3	3
118	kogame	Gummy	2	0	3	2
119	WhatsAKingToAGod	A Shape	2	0	3	2
120	Roll	Dab Pen	2	0	3	2
121	SeanVGM	Fette	2	0	3	2
122	Capital G	Pestilence	2	0	3	2
123	Mistral	Rush	2	0	3	2
124	Spritemare	Blaze	2	1	3	3
125	DNA	lunchtime	2	0	3	2
126	Cranky	SaintCD	2	0	3	2
127	MN Aero	HurryCaine	2	0	3	2
128	kogame	WhatsAKingToAGod	2	1	3	3
129	SeanVGM	Roll	2	0	3	2
130	Capital G	Llomomo	2	1	3	3
131	Limbo	Mistral	2	1	3	3
132	Dadzie	Spritemare	2	0	3	2
133	Chan	DNA	2	0	3	2
134	Yungsavage	Cranky	2	0	3	2
135	MN Aero	sans.	2	0	3	2
136	Drip	kogame	2	0	3	2
137	AllDay	SeanVGM	2	0	3	2
138	Capital G	Limbo	2	0	3	2
139	Dadzie	Chan	2	1	3	3
140	MN Aero	Yungsavage	2	1	3	3
141	Drip	AllDay	2	1	3	3
142	Truth	Capital G	2	0	3	2
143	Vivian	Dadzie	2	1	3	3
144	Aurokon	MN Aero	2	0	3	2
145	Hunter	Drip	2	0	3	2
146	Vivian	Truth	3	1	5	4
147	Hunter	Aurokon	3	2	5	5
148	Thor	Vivian	3	2	5	5
150	Lucky	Thor	3	0	5	3
151	GodIMissHer	Lucky	3	1	5	4
