Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Inver Grove Fights #40	19 December 2022	Vivian	25	48	http://start.gg/tournament/inver-grove-fights-40/event/ultimate-singles	https://braacket.com/tournament/B981308A-2A9B-4EDB-AE9B-76594490A0F0
Set Num	Winner	Loser	WS	LS	Best of	Game
2	Spritemare	CaptainEnder401	2	1	3	3
3	Mistral	vanbungle	2	0	3	2
4	sans.	Clavual	2	0	3	2
6	Hollywood	studentX	2	0	3	2
8	Blaze	The Football	2	0	3	2
10	Zenon	BIG WILL	2	0	3	2
12	A_N	NARD	2	0	3	2
14	Tungsten'	Senam	2	1	3	3
16	Geyser	GreatDaneGamer	2	0	3	2
17	Failbot	Spritemare	2	0	3	2
18	sans.	Mistral	2	1	3	3
19	Aurokon	Hollywood	2	0	3	2
20	Violet	Blaze	2	0	3	2
21	Vivian	Zenon	2	0	3	2
22	A_N	Yungsavage	2	1	3	3
23	Meatflap	Tungsten'	2	0	3	2
24	Geyser	Kareem	2	1	3	3
25	sans.	Failbot	2	0	3	2
26	Aurokon	Violet	2	0	3	2
27	Vivian	A_N	2	0	3	2
28	Meatflap	Geyser	2	0	3	2
29	Aurokon	sans.	3	2	5	5
30	Vivian	Meatflap	3	1	5	4
31	Vivian	Aurokon	3	2	5	5
32	Vivian	Failbot	3	1	5	4
43	Clavual	vanbungle	2	0	3	2
50	Kareem	CaptainEnder401	2	1	3	3
51	Clavual	Tungsten'	2	0	3	2
52	Yungsavage	studentX	2	0	3	2
53	Zenon	The Football	2	0	3	2
54	Blaze	BIG WILL	2	0	3	2
55	Hollywood	NARD	2	0	3	2
56	Mistral	Senam	2	0	3	2
57	Spritemare	GreatDaneGamer	2	0	3	2
58	Kareem	Clavual	2	0	3	2
59	Yungsavage	Zenon	2	1	3	3
60	Blaze	Hollywood	2	1	3	3
61	Mistral	Spritemare	2	0	3	2
62	Violet	Kareem	2	0	3	2
63	Failbot	Yungsavage	2	0	3	2
64	Geyser	Blaze	2	1	3	3
65	Mistral	A_N	2	0	3	2
66	Failbot	Violet	3	2	5	5
67	Mistral	Geyser	3	0	5	3
68	Failbot	Meatflap	3	0	5	3
69	sans.	Mistral	3	1	5	4
70	Failbot	sans.	3	0	5	3
71	Failbot	Aurokon	3	0	5	3
