Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Stop Your Friendlies! #63	07 October 2022	Truth	18	34	http://start.gg/tournament/stop-your-friendlies-63/event/ultimate-singles	https://braacket.com/tournament/6C7A4573-57F8-4F5E-9854-B75CD8810F4C
Set Num	Winner	Loser	WS	LS	Best of	Game
2	Scuderia	Gummy	2	0	3	2
10	TacTac	SPIKE!	2	0	3	2
17	Vivian	Scuderia	2	0	3	2
18	sans.	Llomomo	2	0	3	2
19	Maya	Pestilence	2	0	3	2
20	Meatflap	kogame	2	1	3	3
21	Truth	TacTac	2	0	3	2
22	Mistral	Yungsavage	2	0	3	2
23	Neet	icymcspicy	2	0	3	2
24	Dadzie	Jackypoo	2	0	3	2
25	Vivian	sans.	2	1	3	3
26	Meatflap	Maya	2	1	3	3
27	Truth	Mistral	2	0	3	2
28	Dadzie	Neet	2	0	3	2
29	Vivian	Meatflap	3	0	5	3
30	Truth	Dadzie	3	0	5	3
31	Truth	Vivian	3	0	5	3
32	Truth	Vivian	3	1	5	4
37	Jackypoo	Gummy	2	1	3	3
41	kogame	SPIKE!	2	0	3	2
45	Jackypoo	icymcspicy	2	0	3	2
46	Yungsavage	TacTac	2	0	3	2
47	kogame	Pestilence	2	1	3	3
48	Llomomo	Scuderia	2	0	3	2
49	Maya	Jackypoo	2	0	3	2
50	sans.	Yungsavage	2	1	3	3
51	Neet	kogame	2	0	3	2
52	Mistral	Llomomo	2	0	3	2
53	Maya	sans.	3	0	5	3
54	Mistral	Neet	3	2	5	5
55	Maya	Dadzie	3	1	5	4
56	Meatflap	Mistral	3	1	5	4
57	Maya	Meatflap	3	2	5	5
58	Vivian	Maya	3	0	5	3
