Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #37	02 June 2022	GodIMissHer	61	120	http://smash.gg/tournament/advantage-state-37/event/ultimate-singles	https://braacket.com/tournament/DD8984DE-9AE5-4A95-BDE2-9EB81CBDE0CF
Set Num	Winner	Loser	WS	LS	Best of	Game
2	BIG WILL	JohnnyJah	2	1	3	3
3	Raven	Scrub	2	0	3	2
4	Phantom	FriedBagel	2	0	3	2
5	Franzwa	NIKANA	2	0	3	2
6	GAY LORD	Gamespeer	2	0	3	2
7	Meatflap	Razzi	2	0	3	2
8	MN Aero	MrDudeIII	2	0	3	2
9	Lucky	SaintCD	2	0	3	2
10	Blaze	//JumpMan//	2	1	3	3
11	Chan	BIG PHARMA	2	0	3	2
12	Bubswah	Roll	2	0	3	2
13	Hunter	MeteorBarrage	2	0	3	2
14	spiNR	RocketX1	2	0	3	2
15	Ehis	A Shape	2	0	3	2
16	Faucet	dabe	2	0	3	2
18	spitz	Mailiam	2	0	3	2
19	The Ashen Dragoon	lunchtime	2	1	3	3
20	Kden	LOU	2	0	3	2
21	Drip	Bradyboo	2	0	3	2
22	Limbo	Hunna	2	0	3	2
23	DatDerpDog	Ethan_5_	2	0	3	2
24	Haus	Jackypoo	2	0	3	2
26	Spritemare	Pony	2	0	3	2
27	AllDay	WhatsAKingToAGod	2	0	3	2
28	sans.	mitskileaks	2	0	3	2
29	Violet	CrystlMath	2	1	3	3
30	Rush	FalconPunch25	2	1	3	3
31	Motionz	Fette	2	0	3	2
32	Uckle!	TES	2	0	3	2
33	loaf	BIG WILL	2	0	3	2
34	Phantom	Raven	2	1	3	3
35	Franzwa	GAY LORD	2	0	3	2
36	Meatflap	MN Aero	2	0	3	2
37	Lucky	Blaze	2	0	3	2
38	Bubswah	Chan	2	0	3	2
39	Hunter	spiNR	2	1	3	3
40	Ehis	Faucet	2	0	3	2
41	GodIMissHer	spitz	2	0	3	2
42	Kden	The Ashen Dragoon	2	1	3	3
43	Drip	Limbo	2	0	3	2
44	DatDerpDog	Haus	2	0	3	2
45	Failbot	Spritemare	2	0	3	2
46	AllDay	sans.	2	0	3	2
47	Violet	Rush	2	0	3	2
48	Uckle!	Motionz	2	0	3	2
49	loaf	Phantom	2	0	3	2
50	Meatflap	Franzwa	2	0	3	2
51	Lucky	Bubswah	2	0	3	2
52	Ehis	Hunter	2	0	3	2
53	GodIMissHer	Kden	2	0	3	2
54	DatDerpDog	Drip	2	1	3	3
55	Failbot	AllDay	2	0	3	2
56	Violet	Uckle!	2	0	3	2
57	loaf	Meatflap	2	0	3	2
58	Lucky	Ehis	2	1	3	3
59	GodIMissHer	DatDerpDog	2	0	3	2
60	Failbot	Violet	2	1	3	3
61	loaf	Lucky	3	1	5	4
62	GodIMissHer	Failbot	3	2	5	5
63	loaf	GodIMissHer	3	1	5	4
64	GodIMissHer	loaf	3	0	5	3
65	GodIMissHer	loaf	3	2	5	5
96	FriedBagel	Scrub	2	0	3	2
97	Gamespeer	NIKANA	2	0	3	2
98	Razzi	MrDudeIII	2	0	3	2
99	//JumpMan//	SaintCD	2	0	3	2
100	Roll	BIG PHARMA	2	0	3	2
101	RocketX1	MeteorBarrage	2	0	3	2
102	A Shape	dabe	2	0	3	2
104	lunchtime	LOU	2	0	3	2
105	Hunna	Bradyboo	2	0	3	2
106	Jackypoo	Ethan_5_	2	0	3	2
108	WhatsAKingToAGod	mitskileaks	2	0	3	2
109	FalconPunch25	CrystlMath	2	1	3	3
110	Fette	TES	2	0	3	2
111	Motionz	JohnnyJah	2	1	3	3
112	Rush	FriedBagel	2	1	3	3
113	sans.	Gamespeer	2	1	3	3
114	Spritemare	Razzi	2	0	3	2
115	Haus	//JumpMan//	2	0	3	2
116	Limbo	Roll	2	1	3	3
117	The Ashen Dragoon	RocketX1	2	1	3	3
118	spitz	A Shape	2	0	3	2
119	Faucet	Mailiam	2	0	3	2
120	spiNR	lunchtime	2	1	3	3
121	Hunna	Chan	2	1	3	3
122	Jackypoo	Blaze	2	0	3	2
123	MN Aero	Pony	2	1	3	3
124	GAY LORD	WhatsAKingToAGod	2	0	3	2
125	Raven	FalconPunch25	2	0	3	2
126	Fette	BIG WILL	2	1	3	3
127	Motionz	Rush	2	0	3	2
128	Spritemare	sans.	2	0	3	2
129	Limbo	Haus	2	0	3	2
130	The Ashen Dragoon	spitz	2	0	3	2
131	Faucet	spiNR	2	0	3	2
132	Jackypoo	Hunna	2	1	3	3
133	MN Aero	GAY LORD	2	1	3	3
134	Raven	Fette	2	0	3	2
136	Bubswah	Spritemare	2	1	3	3
137	Franzwa	Limbo	2	0	3	2
138	Phantom	The Ashen Dragoon	2	0	3	2
139	Faucet	Uckle!	2	0	3	2
140	AllDay	Jackypoo	2	0	3	2
141	Drip	MN Aero	2	0	3	2
142	Raven	Kden	2	0	3	2
143	Bubswah	Motionz	2	0	3	2
144	Franzwa	Phantom	2	0	3	2
145	AllDay	Faucet	2	0	3	2
146	Raven	Drip	2	1	3	3
147	DatDerpDog	Bubswah	2	1	3	3
148	Violet	Franzwa	2	1	3	3
149	AllDay	Meatflap	2	0	3	2
150	Raven	Ehis	2	0	3	2
151	DatDerpDog	Violet	3	2	5	5
152	AllDay	Raven	3	2	5	5
153	Lucky	DatDerpDog	3	0	5	3
154	Failbot	AllDay	3	0	5	3
155	Lucky	Failbot	3	0	5	3
156	GodIMissHer	Lucky	3	1	5	4
