Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #40	23 June 2022	GodIMissHer	64	125	http://start.gg/tournament/advantage-state-40/event/ultimate-singles	https://braacket.com/tournament/9C09E01A-F2DC-4D4E-99C3-5C96EC968E1D
Set Num	Winner	Loser	WS	LS	Best of	Game
1	GodIMissHer	SULRoY	2	0	3	2
2	Faucet	SeanVGM	2	0	3	2
3	Disco	Scrub	2	0	3	2
4	The Ashen Dragoon	RocketX1	2	0	3	2
5	Ehis	Privé	2	0	3	2
6	Rush	Pony	2	1	3	3
7	DatDerpDog	Jiggles	2	0	3	2
8	Motionz	DiabloPabloSan	2	0	3	2
9	Vivian	JohnnyJah	2	0	3	2
10	MN Strider	trapgum	2	0	3	2
11	Drip	D34D_M4N14C	2	0	3	2
12	REAVER	Haus	2	0	3	2
13	Hunter	Limbo	2	0	3	2
14	Blaze	MilkTea	2	1	3	3
15	Vomit	DeathMelon	2	1	3	3
16	sans.	Pestilence	2	0	3	2
17	loaf	FriedBagel	2	0	3	2
18	Pignite	Nooper	2	0	3	2
19	Chan	skippychompy	2	0	3	2
20	Raven	Fette	2	0	3	2
21	Violet	NIKANA	2	0	3	2
22	Bubswah	Spritemare	2	1	3	3
23	Capital G	mike	2	0	3	2
24	Senam	lumenessence	2	0	3	2
25	Maya	sink	2	0	3	2
26	ADDICT	TacTac	2	0	3	2
27	AllDay	Roll	2	0	3	2
28	Yungsavage	KamiKa2e	2	0	3	2
29	Ventura	BKQ	2	0	3	2
30	Yowchie	SaintCD	2	0	3	2
31	Dadzie	spitz	2	0	3	2
32	MN Aero	darkdoger	2	0	3	2
33	GodIMissHer	Faucet	2	1	3	3
34	The Ashen Dragoon	Disco	2	0	3	2
35	Ehis	Rush	2	0	3	2
36	DatDerpDog	Motionz	2	1	3	3
37	Vivian	MN Strider	2	0	3	2
38	Drip	REAVER	2	0	3	2
39	Hunter	Blaze	2	0	3	2
40	Vomit	sans.	2	0	3	2
41	loaf	Pignite	2	0	3	2
42	Chan	Raven	2	1	3	3
43	Violet	Bubswah	2	1	3	3
44	Capital G	Senam	2	0	3	2
45	ADDICT	Maya	2	0	3	2
46	AllDay	Yungsavage	2	0	3	2
47	Ventura	Yowchie	2	0	3	2
48	Dadzie	MN Aero	2	0	3	2
49	GodIMissHer	The Ashen Dragoon	2	0	3	2
50	Ehis	DatDerpDog	2	0	3	2
51	Vivian	Drip	2	0	3	2
52	Hunter	Vomit	2	0	3	2
53	loaf	Chan	2	0	3	2
54	Violet	Capital G	2	0	3	2
55	AllDay	ADDICT	2	0	3	2
56	Dadzie	Ventura	2	0	3	2
57	GodIMissHer	Ehis	2	1	3	3
58	Vivian	Hunter	2	1	3	3
59	loaf	Violet	2	0	3	2
60	Dadzie	AllDay	2	1	3	3
61	GodIMissHer	Vivian	3	1	5	4
62	loaf	Dadzie	3	0	5	3
63	GodIMissHer	loaf	3	2	5	5
64	loaf	GodIMissHer	3	1	5	4
65	GodIMissHer	loaf	3	1	5	4
98	SULRoY	SeanVGM	2	0	3	2
99	RocketX1	Scrub	2	1	3	3
100	Privé	Pony	2	0	3	2
101	Jiggles	DiabloPabloSan	2	0	3	2
102	trapgum	JohnnyJah	2	0	3	2
103	Haus	D34D_M4N14C	2	1	3	3
104	MilkTea	Limbo	2	1	3	3
106	Nooper	FriedBagel	2	0	3	2
107	Fette	skippychompy	2	0	3	2
108	Spritemare	NIKANA	2	0	3	2
109	lumenessence	mike	2	0	3	2
110	TacTac	sink	2	0	3	2
111	Roll	KamiKa2e	2	0	3	2
112	SaintCD	BKQ	2	0	3	2
113	darkdoger	spitz	2	0	3	2
115	RocketX1	Yowchie	2	0	3	2
116	Yungsavage	Privé	2	0	3	2
117	Maya	Jiggles	2	0	3	2
118	Senam	trapgum	2	1	3	3
119	Bubswah	Haus	2	0	3	2
120	Raven	MilkTea	2	0	3	2
121	DeathMelon	Pignite	1	0	1	1
122	sans.	Nooper	2	1	3	3
123	Blaze	Fette	1	0	1	1
124	Spritemare	REAVER	2	0	3	2
125	lumenessence	MN Strider	2	1	3	3
126	Motionz	TacTac	2	0	3	2
127	Rush	Roll	2	1	3	3
128	Disco	SaintCD	2	0	3	2
129	Faucet	darkdoger	2	1	3	3
130	RocketX1	SULRoY	2	0	3	2
131	Maya	Yungsavage	2	0	3	2
132	Bubswah	Senam	2	1	3	3
133	Raven	DeathMelon	2	0	3	2
134	Blaze	sans.	2	0	3	2
135	lumenessence	Spritemare	2	0	3	2
136	Motionz	Rush	2	1	3	3
137	Faucet	Disco	2	0	3	2
138	Vomit	RocketX1	2	0	3	2
139	Maya	Drip	2	0	3	2
140	Bubswah	DatDerpDog	2	0	3	2
141	Raven	The Ashen Dragoon	2	0	3	2
142	Ventura	Blaze	2	0	3	2
143	ADDICT	lumenessence	2	0	3	2
144	Capital G	Motionz	2	0	3	2
145	Faucet	Chan	2	1	3	3
146	Vomit	Maya	2	1	3	3
147	Raven	Bubswah	2	0	3	2
148	Ventura	ADDICT	2	1	3	3
149	Capital G	Faucet	2	0	3	2
150	Violet	Vomit	2	1	3	3
151	Raven	AllDay	2	1	3	3
152	Ventura	Ehis	2	0	3	2
153	Hunter	Capital G	2	1	3	3
154	Violet	Raven	3	2	5	5
155	Ventura	Hunter	3	2	5	5
156	Violet	Vivian	3	0	5	3
157	Ventura	Dadzie	3	1	5	4
158	Ventura	Violet	3	2	5	5
159	loaf	Ventura	3	1	5	4
