Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Freezie Friday #20 at Black Ice	07 May 2022	loaf	45	88	http://smash.gg/tournament/freezie-friday-20-at-black-ice/event/ultimate-singles	https://braacket.com/tournament/C6A23013-A61C-45C8-8C08-D97E6A4A4C83
Set Num	Winner	Loser	WS	LS	Best of	Game
2	HunnerDollaB	Ryoksos	2	0	3	2
6	Kelkador	Gwishin	2	1	3	3
8	Maynnaise	Qwuartz	2	0	3	2
10	studentX	dabe	2	0	3	2
12	Limbo	CDJ	2	0	3	2
14	Natchy	Storm	2	0	3	2
16	Spritemare	OzMockman	2	0	3	2
18	REAVER	DoorJam	2	0	3	2
22	Crime Sunday	Fil	2	0	3	2
24	spitz	Juggz	2	1	3	3
26	ElectricMuffin	Gummy	2	1	3	3
30	Morgan	A Shape	2	0	3	2
32	bokobo	mitskileaks	2	0	3	2
33	loaf	HunnerDollaB	2	0	3	2
34	BarbNation	Jackypoo	2	0	3	2
35	DatDerpDog	Kelkador	2	0	3	2
36	Tosty	Maynnaise	2	0	3	2
37	Ventura	studentX	2	0	3	2
38	Limbo	Faucet	2	1	3	3
39	Violet	Natchy	2	0	3	2
40	Hype2Hard	Spritemare	2	0	3	2
41	Stealth_Pilot	REAVER	2	0	3	2
42	GAY LORD	Flax	2	0	3	2
43	Dadzie	Crime Sunday	2	0	3	2
44	ADDICT	spitz	2	0	3	2
45	Maya	ElectricMuffin	2	0	3	2
46	Phantom	Rush	2	0	3	2
47	Kareem	Morgan	2	0	3	2
48	bokobo	VinnyTea	2	1	3	3
49	loaf	BarbNation	2	0	3	2
50	DatDerpDog	Tosty	2	1	3	3
51	Ventura	Limbo	2	0	3	2
52	Hype2Hard	Violet	2	1	3	3
53	Stealth_Pilot	GAY LORD	2	0	3	2
54	ADDICT	Dadzie	2	1	3	3
55	Phantom	Maya	2	1	3	3
56	Kareem	bokobo	2	0	3	2
57	loaf	DatDerpDog	2	0	3	2
58	Ventura	Hype2Hard	2	0	3	2
59	Stealth_Pilot	ADDICT	2	0	3	2
60	Kareem	Phantom	2	0	3	2
61	loaf	Ventura	3	0	5	3
62	Stealth_Pilot	Kareem	3	0	5	3
63	loaf	Stealth_Pilot	3	1	5	4
64	loaf	Stealth_Pilot	3	0	5	3
91	VinnyTea	Ryoksos	2	0	3	2
93	Gwishin	Rush	2	0	3	2
94	Qwuartz	ElectricMuffin	2	0	3	2
95	spitz	dabe	2	0	3	2
96	Crime Sunday	CDJ	2	0	3	2
97	Flax	Storm	2	0	3	2
98	OzMockman	REAVER	2	0	3	2
99	DoorJam	Spritemare	2	1	3	3
101	Faucet	Fil	2	0	3	2
102	Juggz	studentX	2	1	3	3
103	Maynnaise	Gummy	2	0	3	2
105	Jackypoo	A Shape	2	0	3	2
106	HunnerDollaB	mitskileaks	2	0	3	2
107	VinnyTea	Morgan	2	0	3	2
108	Gwishin	Qwuartz	2	1	3	3
109	spitz	Crime Sunday	2	1	3	3
110	Flax	OzMockman	2	0	3	2
111	Natchy	DoorJam	2	0	3	2
112	Faucet	Juggz	2	0	3	2
113	Kelkador	Maynnaise	2	1	3	3
114	HunnerDollaB	Jackypoo	2	0	3	2
115	VinnyTea	Violet	2	0	3	2
116	Limbo	Gwishin	2	1	3	3
117	Tosty	spitz	2	0	3	2
118	Flax	BarbNation	2	1	3	3
119	Natchy	bokobo	2	0	3	2
120	Maya	Faucet	2	1	3	3
121	Dadzie	Kelkador	2	0	3	2
122	HunnerDollaB	GAY LORD	2	0	3	2
123	VinnyTea	Limbo	2	1	3	3
124	Tosty	Flax	2	1	3	3
125	Maya	Natchy	2	0	3	2
126	Dadzie	HunnerDollaB	2	0	3	2
127	VinnyTea	ADDICT	2	0	3	2
128	Tosty	Phantom	2	0	3	2
129	Maya	DatDerpDog	2	1	3	3
130	Dadzie	Hype2Hard	2	0	3	2
131	Tosty	VinnyTea	3	0	5	3
132	Maya	Dadzie	3	1	5	4
133	Ventura	Tosty	3	0	5	3
134	Maya	Kareem	3	1	5	4
135	Ventura	Maya	3	2	5	5
136	Stealth_Pilot	Ventura	3	1	5	4
