Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Freeze Frame #8 at Black Ice eSports	03 July 2022	Failbot	73	142	http://start.gg/tournament/freeze-frame-8-at-black-ice-esports/event/ultimate-singles	https://braacket.com/tournament/824F229F-9115-4C42-B5EC-A55BA3930582
Set Num	Winner	Loser	WS	LS	Best of	Game
10	Zenon	Ninten	2	0	3	2
14	Fil	lotuskosal	2	0	3	2
18	LeScrubLife	Hammy	2	0	3	2
26	ep	IvUsaur	2	0	3	2
34	M0ns00n	Equinox	2	0	3	2
42	a worm	PackJendleton	2	0	3	2
50	Pony	Bablo	2	0	3	2
58	Arcato	Gummy	2	0	3	2
65	GodIMissHer	Zetnea	2	0	3	2
66	Phantom	Maynnaise	2	0	3	2
67	HeroAwesome	Jackypoo	2	0	3	2
68	Ehis	Childish	2	0	3	2
69	Thor	Zenon	2	0	3	2
70	Dole Dips	Bubswah	2	1	3	3
71	Truth	Fil	2	0	3	2
72	Spooky	Dawsboss28	2	1	3	3
73	stevenshark	LeScrubLife	2	0	3	2
74	Jake Fox	MN Aero	2	1	3	3
75	Violet	studentX	2	0	3	2
76	AllDay	NAF	2	0	3	2
77	Stealth_Pilot	ep	2	0	3	2
78	sans.	Blaze	2	0	3	2
79	Jbrav	Spritemare	2	0	3	2
80	peparony	Haus	2	0	3	2
81	loaf	M0ns00n	2	0	3	2
82	Motionz	BarbNation	2	1	3	3
83	Neet	spitz	2	0	3	2
84	PinkShirtGuy	TigerNope	2	0	3	2
85	Vivian	a worm	2	0	3	2
86	Carrfam	Rush	2	1	3	3
87	CrowZ	HunnerDollaB	2	0	3	2
88	darkdoger	Llomomo	2	0	3	2
89	Failbot	Pony	2	0	3	2
90	Yungsavage	Clifford	2	1	3	3
91	Toastfish	Legit	2	0	3	2
92	Drip	REAVER	2	0	3	2
93	Lucky	Arcato	2	0	3	2
94	Cranky	Hype2Hard	2	1	3	3
95	Ventura	RoboPanda	2	0	3	2
96	Franzwa	A Shape	2	0	3	2
97	GodIMissHer	Phantom	2	0	3	2
98	HeroAwesome	Ehis	2	1	3	3
99	Thor	Dole Dips	2	0	3	2
100	Truth	Spooky	2	1	3	3
101	stevenshark	Jake Fox	2	0	3	2
102	Violet	AllDay	2	0	3	2
103	Stealth_Pilot	sans.	2	0	3	2
104	Jbrav	peparony	2	1	3	3
105	loaf	Motionz	2	0	3	2
106	Neet	PinkShirtGuy	2	0	3	2
107	Carrfam	Vivian	2	0	3	2
108	CrowZ	darkdoger	2	1	3	3
109	Failbot	Yungsavage	2	0	3	2
110	Toastfish	Drip	2	0	3	2
111	Lucky	Cranky	2	0	3	2
112	Ventura	Franzwa	2	1	3	3
113	GodIMissHer	HeroAwesome	2	0	3	2
114	Thor	Truth	2	1	3	3
115	Violet	stevenshark	2	0	3	2
116	Stealth_Pilot	Jbrav	2	1	3	3
117	loaf	Neet	2	0	3	2
118	CrowZ	Carrfam	2	0	3	2
119	Failbot	Toastfish	2	1	3	3
120	Ventura	Lucky	2	1	3	3
121	GodIMissHer	Thor	2	0	3	2
122	Stealth_Pilot	Violet	2	0	3	2
123	loaf	CrowZ	2	1	3	3
124	Failbot	Ventura	2	0	3	2
125	GodIMissHer	Stealth_Pilot	3	0	5	3
126	Failbot	loaf	3	1	5	4
127	GodIMissHer	Failbot	3	2	5	5
128	Failbot	GodIMissHer	3	2	5	5
129	Failbot	GodIMissHer	3	1	5	4
152	REAVER	Ninten	2	0	3	2
154	Clifford	lotuskosal	2	0	3	2
156	Llomomo	Hammy	2	0	3	2
160	TigerNope	IvUsaur	2	0	3	2
164	Haus	Equinox	2	0	3	2
168	NAF	PackJendleton	2	0	3	2
172	Dawsboss28	Bablo	2	0	3	2
176	Childish	Gummy	2	0	3	2
180	RoboPanda	A Shape	2	0	3	2
181	Hype2Hard	Arcato	2	0	3	2
182	Legit	REAVER	2	0	3	2
183	Clifford	Pony	2	0	3	2
184	Llomomo	HunnerDollaB	2	1	3	3
185	Rush	a worm	2	0	3	2
186	TigerNope	spitz	2	0	3	2
187	BarbNation	M0ns00n	2	1	3	3
188	Spritemare	Haus	2	0	3	2
189	ep	Blaze	2	1	3	3
190	NAF	studentX	2	1	3	3
191	LeScrubLife	MN Aero	2	0	3	2
192	Dawsboss28	Fil	2	0	3	2
193	Bubswah	Zenon	2	0	3	2
194	Childish	Jackypoo	2	0	3	2
195	Zetnea	Maynnaise	2	1	3	3
196	RoboPanda	peparony	2	0	3	2
197	sans.	Hype2Hard	2	1	3	3
198	AllDay	Legit	2	1	3	3
199	Clifford	Jake Fox	2	0	3	2
200	Llomomo	Spooky	2	0	3	2
201	Dole Dips	Rush	2	0	3	2
202	TigerNope	Ehis	2	0	3	2
203	Phantom	BarbNation	2	1	3	3
204	Franzwa	Spritemare	2	0	3	2
205	Cranky	ep	2	0	3	2
206	Drip	NAF	2	0	3	2
207	LeScrubLife	Yungsavage	2	1	3	3
208	Dawsboss28	darkdoger	2	1	3	3
209	Vivian	Bubswah	2	1	3	3
210	PinkShirtGuy	Childish	2	0	3	2
211	Motionz	Zetnea	2	0	3	2
212	sans.	RoboPanda	2	0	3	2
213	Clifford	AllDay	2	1	3	3
214	Llomomo	Dole Dips	2	0	3	2
215	TigerNope	Phantom	2	1	3	3
216	Franzwa	Cranky	2	1	3	3
217	Drip	LeScrubLife	2	1	3	3
218	Vivian	Dawsboss28	2	0	3	2
219	PinkShirtGuy	Motionz	2	0	3	2
220	sans.	Neet	2	1	3	3
221	Clifford	Carrfam	2	1	3	3
222	Toastfish	Llomomo	2	0	3	2
223	Lucky	TigerNope	2	0	3	2
225	Truth	Drip	2	0	3	2
226	stevenshark	Vivian	2	0	3	2
