Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Freezie Friday #17 at Black Ice	09 April 2022	loaf	39	76	http://smash.gg/tournament/freezie-friday-17-at-black-ice/event/ultimate-singles	https://braacket.com/tournament/B5571A75-E809-4977-A658-C6DF680E7AFD
Set Num	Winner	Loser	WS	LS	Best of	Game
2	a worm	Vetta	2	0	3	2
10	Crime Sunday	dabe	2	0	3	2
14	studentX	TacTac	2	0	3	2
18	ssjneo	Flax	2	0	3	2
22	Thatone meme	señorguava	2	0	3	2
26	spitz	inmybasement4ever	2	0	3	2
30	REAVER	yonuh	2	1	3	3
33	loaf	a worm	2	0	3	2
34	Limbo	Gwishin	2	0	3	2
35	Meatflap	Fil	2	0	3	2
36	ADDICT	Pestilence	2	0	3	2
37	Violet	Crime Sunday	2	0	3	2
38	Faucet	NAF	2	0	3	2
39	Maya	studentX	2	0	3	2
40	The Ashen Dragoon	VinnyTea	2	1	3	3
41	Lucky	ssjneo	2	0	3	2
42	sans.	Rush	2	0	3	2
43	DatDerpDog	Thatone meme	2	1	3	3
44	Tosty	GAY LORD	2	0	3	2
45	Stealth_Pilot	spitz	2	0	3	2
46	Blaze	Winro	2	0	3	2
47	Ehis	REAVER	2	0	3	2
48	Hype2Hard	MN Aero	2	0	3	2
49	loaf	Limbo	2	0	3	2
50	ADDICT	Meatflap	2	1	3	3
51	Violet	Faucet	2	0	3	2
52	Maya	The Ashen Dragoon	2	1	3	3
53	sans.	Lucky	2	1	3	3
54	Tosty	DatDerpDog	2	1	3	3
55	Stealth_Pilot	Blaze	2	0	3	2
56	Ehis	Hype2Hard	2	0	3	2
57	loaf	ADDICT	2	0	3	2
58	Maya	Violet	2	0	3	2
59	Tosty	sans.	2	0	3	2
60	Stealth_Pilot	Ehis	2	1	3	3
61	loaf	Maya	3	0	5	3
62	Stealth_Pilot	Tosty	3	0	5	3
63	loaf	Stealth_Pilot	3	1	5	4
64	loaf	Violet	3	0	5	3
79	MN Aero	Vetta	2	0	3	2
83	GAY LORD	dabe	2	0	3	2
85	TacTac	Rush	2	1	3	3
87	VinnyTea	Flax	2	1	3	3
89	señorguava	NAF	2	0	3	2
91	inmybasement4ever	Pestilence	2	1	3	3
93	yonuh	Gwishin	2	1	3	3
96	Winro	spitz	2	1	3	3
97	GAY LORD	Thatone meme	2	0	3	2
98	ssjneo	TacTac	2	0	3	2
99	VinnyTea	studentX	2	0	3	2
100	Crime Sunday	señorguava	2	1	3	3
101	inmybasement4ever	Fil	2	0	3	2
102	yonuh	a worm	2	1	3	3
103	The Ashen Dragoon	REAVER	2	0	3	2
104	Faucet	Winro	2	0	3	2
105	Meatflap	GAY LORD	2	0	3	2
106	Limbo	ssjneo	2	0	3	2
107	Hype2Hard	VinnyTea	2	1	3	3
108	Blaze	Crime Sunday	2	0	3	2
109	DatDerpDog	inmybasement4ever	2	1	3	3
110	Lucky	yonuh	2	1	3	3
111	The Ashen Dragoon	Faucet	2	1	3	3
112	Meatflap	Limbo	2	0	3	2
113	Hype2Hard	Blaze	2	0	3	2
114	DatDerpDog	Lucky	2	1	3	3
115	The Ashen Dragoon	sans.	2	0	3	2
116	Meatflap	Ehis	2	0	3	2
117	ADDICT	Hype2Hard	2	0	3	2
118	Violet	DatDerpDog	2	0	3	2
119	The Ashen Dragoon	Meatflap	3	1	5	4
120	Violet	ADDICT	3	0	5	3
121	Maya	The Ashen Dragoon	3	0	5	3
122	Violet	Tosty	3	1	5	4
124	Violet	Stealth_Pilot	3	2	5	5
