Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Freezie Friday #21 at Black Ice	21 May 2022	Maya	42	82	http://smash.gg/tournament/freezie-friday-21-at-black-ice/event/ultimate-singles	https://braacket.com/tournament/44F9A7A6-FE03-426D-8255-7FD1415E7ECA
Set Num	Winner	Loser	WS	LS	Best of	Game
2	ssjneo	emtea	2	1	3	3
6	Senam	Gab	2	0	3	2
8	bokobo	Dooz	2	0	3	2
10	Maynnaise	JohnnyJah	2	0	3	2
14	yonuh	dabe	2	1	3	3
18	REAVER	a worm	2	1	3	3
22	BarbNation	beanboy	2	0	3	2
24	spitz	Dani	2	0	3	2
26	BIG PHARMA	Chameleon	2	1	3	3
30	ZR	OzMockman	2	1	3	3
33	Lucky	ssjneo	2	0	3	2
34	Faucet	GAY LORD	2	1	3	3
35	Kareem	Senam	2	0	3	2
36	Chess	bokobo	2	0	3	2
37	Violet	Maynnaise	2	0	3	2
38	AllDay	SeanVGM	2	0	3	2
39	Aurokon	yonuh	2	0	3	2
40	ADDICT	Jackypoo	2	1	3	3
41	Maya	REAVER	2	0	3	2
42	Kden	Blaze	2	1	3	3
43	Drip	BarbNation	2	0	3	2
44	Meatflap	spitz	2	0	3	2
45	Ventura	BIG PHARMA	2	0	3	2
46	The Ashen Dragoon	Limbo	2	1	3	3
47	DatDerpDog	ZR	2	0	3	2
48	Hype2Hard	Rush	2	0	3	2
49	Lucky	Faucet	2	0	3	2
50	Kareem	Chess	2	1	3	3
51	Violet	AllDay	2	1	3	3
52	Aurokon	ADDICT	2	1	3	3
53	Maya	Kden	2	1	3	3
54	Meatflap	Drip	2	1	3	3
55	Ventura	The Ashen Dragoon	2	0	3	2
56	DatDerpDog	Hype2Hard	2	0	3	2
57	Lucky	Kareem	2	1	3	3
58	Violet	Aurokon	2	0	3	2
59	Maya	Meatflap	2	0	3	2
60	DatDerpDog	Ventura	2	0	3	2
61	Lucky	Violet	3	1	5	4
62	Maya	DatDerpDog	3	1	5	4
63	Maya	Lucky	3	1	5	4
64	Maya	Lucky	3	1	5	4
85	Rush	emtea	2	0	3	2
87	Limbo	Gab	2	0	3	2
88	BIG PHARMA	Dooz	2	1	3	3
89	spitz	JohnnyJah	2	0	3	2
91	Blaze	dabe	2	0	3	2
93	Jackypoo	a worm	2	0	3	2
95	SeanVGM	beanboy	2	0	3	2
96	Maynnaise	Dani	2	0	3	2
97	bokobo	Chameleon	2	0	3	2
99	GAY LORD	OzMockman	2	1	3	3
101	Rush	ZR	2	0	3	2
102	Limbo	BIG PHARMA	2	0	3	2
103	BarbNation	spitz	2	0	3	2
104	Blaze	REAVER	2	0	3	2
105	Jackypoo	yonuh	2	1	3	3
106	Maynnaise	SeanVGM	2	0	3	2
107	bokobo	Senam	2	0	3	2
108	GAY LORD	ssjneo	2	0	3	2
109	ADDICT	Rush	2	0	3	2
110	AllDay	Limbo	2	0	3	2
111	Chess	BarbNation	2	0	3	2
112	Faucet	Blaze	2	1	3	3
113	Jackypoo	Hype2Hard	2	1	3	3
114	The Ashen Dragoon	Maynnaise	2	0	3	2
115	Drip	bokobo	2	1	3	3
116	Kden	GAY LORD	2	1	3	3
117	AllDay	ADDICT	2	0	3	2
118	Chess	Faucet	2	0	3	2
119	The Ashen Dragoon	Jackypoo	2	1	3	3
120	Drip	Kden	2	1	3	3
121	AllDay	Meatflap	2	1	3	3
122	Ventura	Chess	2	0	3	2
123	The Ashen Dragoon	Kareem	2	0	3	2
124	Drip	Aurokon	2	1	3	3
125	Ventura	AllDay	3	0	5	3
126	Drip	The Ashen Dragoon	3	0	5	3
127	Ventura	Violet	3	0	5	3
128	DatDerpDog	Drip	3	1	5	4
129	Ventura	DatDerpDog	3	0	5	3
130	Lucky	Ventura	3	2	5	5
