Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #35	19 May 2022	Maya	50	99	http://smash.gg/tournament/advantage-state-35/event/ultimate-singles	https://braacket.com/tournament/9A51870E-777C-45E0-B8A4-28249A8E5C9B
Set Num	Winner	Loser	WS	LS	Best of	Game
2	LILSB	BIG WILL	2	0	3	2
3	Raven	Razzi	2	0	3	2
4	Llomomo	Duncanlomp	2	0	3	2
6	GAY LORD	Wilk	2	0	3	2
8	Uckle!	Roll	2	0	3	2
10	Haus	LaFever	2	1	3	3
12	Shrumble	Arcato	2	0	3	2
14	SeanVGM	Myewps	2	0	3	2
16	The Ashen Dragoon	wish	2	0	3	2
18	spitz	A Shape	2	1	3	3
19	Chan	trippybutter	2	0	3	2
20	VinnyTea	OzMockman	2	0	3	2
22	MN Aero	Dab Pen	2	0	3	2
24	Hype2Hard	SaintCD	2	0	3	2
26	REAVER	Blaze	2	1	3	3
28	AllDay	WalMarth	2	0	3	2
30	Rush	Altaria	2	0	3	2
32	Faucet	Pony	2	0	3	2
33	Lucky	LILSB	2	0	3	2
34	Raven	Llomomo	2	0	3	2
35	Aura Wolf	GAY LORD	2	0	3	2
36	Ehis	Uckle!	2	1	3	3
37	Maya	Haus	2	0	3	2
38	Meatflap	Shrumble	2	0	3	2
39	Hunter	SeanVGM	2	0	3	2
40	DatDerpDog	The Ashen Dragoon	2	1	3	3
41	Stealth_Pilot	spitz	2	0	3	2
42	Chan	VinnyTea	2	1	3	3
43	MN Aero	Drip	2	0	3	2
44	Hype2Hard	Capital G	2	1	3	3
45	Failbot	REAVER	2	0	3	2
46	Vomit	AllDay	2	0	3	2
47	Violet	Rush	2	1	3	3
48	Franzwa	Faucet	2	0	3	2
49	Lucky	Raven	2	0	3	2
50	Aura Wolf	Ehis	2	1	3	3
51	Maya	Meatflap	3	0	5	3
52	DatDerpDog	Hunter	2	1	3	3
53	Stealth_Pilot	Chan	2	0	3	2
54	Hype2Hard	MN Aero	2	1	3	3
55	Failbot	Vomit	2	1	3	3
56	Violet	Franzwa	2	0	3	2
57	Aura Wolf	Lucky	2	0	3	2
58	Maya	DatDerpDog	2	0	3	2
59	Stealth_Pilot	Hype2Hard	2	0	3	2
60	Failbot	Violet	2	0	3	2
61	Aura Wolf	Maya	3	1	5	4
62	Failbot	Stealth_Pilot	3	1	5	4
63	Failbot	Aura Wolf	3	1	5	4
64	Maya	Failbot	3	0	5	3
65	Maya	Failbot	3	0	5	3
85	Razzi	Duncanlomp	2	1	3	3
93	OzMockman	trippybutter	2	0	3	2
100	BIG WILL	Faucet	2	1	3	3
101	Rush	Razzi	2	0	3	2
102	AllDay	Wilk	2	0	3	2
103	REAVER	Roll	2	1	3	3
104	Capital G	LaFever	2	0	3	2
105	Arcato	Drip	2	0	3	2
106	VinnyTea	Myewps	2	0	3	2
107	spitz	wish	2	0	3	2
108	The Ashen Dragoon	A Shape	2	0	3	2
109	OzMockman	SeanVGM	2	1	3	3
110	Dab Pen	Shrumble	2	0	3	2
111	Haus	SaintCD	2	0	3	2
112	Uckle!	Blaze	2	0	3	2
113	GAY LORD	WalMarth	2	0	3	2
114	Llomomo	Altaria	2	0	3	2
115	LILSB	Pony	2	0	3	2
116	Rush	BIG WILL	2	0	3	2
117	REAVER	AllDay	2	1	3	3
118	Capital G	Arcato	2	1	3	3
119	VinnyTea	spitz	2	0	3	2
120	The Ashen Dragoon	OzMockman	2	0	3	2
121	Dab Pen	Haus	2	1	3	3
122	GAY LORD	Uckle!	2	0	3	2
123	LILSB	Llomomo	2	0	3	2
124	Hunter	Rush	2	0	3	2
125	Meatflap	REAVER	2	1	3	3
126	Capital G	Ehis	2	0	3	2
127	VinnyTea	Raven	2	0	3	2
128	Franzwa	The Ashen Dragoon	2	1	3	3
129	Vomit	Dab Pen	2	0	3	2
130	MN Aero	GAY LORD	2	1	3	3
131	Chan	LILSB	2	1	3	3
132	Hunter	Meatflap	2	0	3	2
133	Capital G	VinnyTea	2	0	3	2
134	Vomit	Franzwa	2	1	3	3
135	Chan	MN Aero	2	1	3	3
136	Hunter	Hype2Hard	2	0	3	2
137	Violet	Capital G	2	0	3	2
138	Lucky	Vomit	2	0	3	2
139	DatDerpDog	Chan	2	0	3	2
140	Hunter	Violet	3	0	5	3
141	DatDerpDog	Lucky	3	2	5	5
142	Maya	Hunter	3	0	5	3
143	DatDerpDog	Stealth_Pilot	3	1	5	4
144	Maya	DatDerpDog	3	1	5	4
145	Maya	Aura Wolf	3	0	5	3
