Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #39	16 June 2022	GodIMissHer	64	126	http://start.gg/tournament/advantage-state-39/event/ultimate-singles	https://braacket.com/tournament/64774A2B-01F1-4DF6-A1E5-E42DDB20F3BB
Set Num	Winner	Loser	WS	LS	Best of	Game
1	GodIMissHer	Rayne!	2	0	3	2
2	REAVER	Gamespeer	2	1	3	3
3	AllDay	studentX	2	0	3	2
4	Kareem	Wagon	2	0	3	2
5	Ventura	NIKANA	2	0	3	2
6	Gay Plant	Spritemare	2	1	3	3
7	Hunter	dabe	2	0	3	2
8	Bubswah	Razzi	2	0	3	2
9	Truth	Limbo	2	0	3	2
10	spitz	BIG PHARMA	2	0	3	2
11	Dadzie	skippychompy	2	0	3	2
12	Disco	WEET THINS	2	0	3	2
13	Lucky	LaFever	2	0	3	2
14	SaintCD	BarbNation	2	0	3	2
15	PinkShirtGuy	Shaeffen	2	0	3	2
16	Chan	Roll	2	1	3	3
17	stevenshark	DeathMelon	2	1	3	3
18	Phantom	NAF	2	0	3	2
19	Drip	Gains	2	0	3	2
20	Meatflap	Myewps	2	0	3	2
21	Failbot	RocketX1	2	0	3	2
22	sans.	ori0n	2	1	3	3
23	Aura Wolf	JohnnyJah	2	0	3	2
24	Ehis	SeanVGM	2	0	3	2
25	Vivian	Raven	2	0	3	2
26	Blaze	Jackypoo	2	1	3	3
27	Senam	Tapeworm	2	0	3	2
28	Yungsavage	SULRoY	2	0	3	2
29	Maya	JKDhero	2	0	3	2
30	BIG WILL	Pony	2	0	3	2
31	Violet	Me	2	0	3	2
32	Carrfam	Potica	2	0	3	2
33	GodIMissHer	REAVER	2	0	3	2
34	AllDay	Kareem	2	0	3	2
35	Ventura	Gay Plant	2	0	3	2
36	Hunter	Bubswah	2	1	3	3
37	Truth	spitz	2	0	3	2
38	Dadzie	Disco	2	0	3	2
39	Lucky	SaintCD	2	0	3	2
40	Chan	PinkShirtGuy	2	0	3	2
41	stevenshark	Phantom	2	0	3	2
42	Meatflap	Drip	2	0	3	2
43	Failbot	sans.	2	0	3	2
44	Aura Wolf	Ehis	2	0	3	2
45	Vivian	Blaze	2	0	3	2
46	Senam	Yungsavage	2	0	3	2
47	Maya	BIG WILL	2	0	3	2
48	Carrfam	Violet	2	0	3	2
49	GodIMissHer	AllDay	2	0	3	2
50	Hunter	Ventura	2	1	3	3
51	Truth	Dadzie	2	0	3	2
52	Lucky	Chan	2	0	3	2
53	stevenshark	Meatflap	2	1	3	3
54	Failbot	Aura Wolf	2	1	3	3
55	Vivian	Senam	2	0	3	2
56	Maya	Carrfam	2	0	3	2
57	GodIMissHer	Hunter	2	1	3	3
58	Lucky	Truth	2	0	3	2
59	Failbot	stevenshark	2	0	3	2
60	Maya	Vivian	2	1	3	3
61	GodIMissHer	Lucky	3	0	5	3
62	Maya	Failbot	3	1	5	4
63	GodIMissHer	Maya	3	2	5	5
64	GodIMissHer	Maya	3	0	5	3
97	Rayne!	Gamespeer	2	0	3	2
98	studentX	Wagon	2	1	3	3
99	Spritemare	NIKANA	2	0	3	2
100	Razzi	dabe	2	0	3	2
101	Limbo	BIG PHARMA	2	1	3	3
102	skippychompy	WEET THINS	2	0	3	2
103	BarbNation	LaFever	2	0	3	2
104	Shaeffen	Roll	2	1	3	3
105	DeathMelon	NAF	2	1	3	3
106	Gains	Myewps	2	0	3	2
107	ori0n	RocketX1	2	1	3	3
108	SeanVGM	JohnnyJah	2	0	3	2
109	Raven	Jackypoo	2	0	3	2
110	SULRoY	Tapeworm	2	0	3	2
111	Pony	JKDhero	2	0	3	2
112	Me	Potica	2	0	3	2
113	Rayne!	Violet	2	1	3	3
114	BIG WILL	studentX	2	0	3	2
115	Yungsavage	Spritemare	2	0	3	2
116	Blaze	Razzi	2	0	3	2
117	Ehis	Limbo	2	0	3	2
118	sans.	skippychompy	2	0	3	2
119	Drip	BarbNation	2	0	3	2
120	Phantom	Shaeffen	2	1	3	3
121	PinkShirtGuy	DeathMelon	2	0	3	2
122	SaintCD	Gains	2	0	3	2
123	ori0n	Disco	2	1	3	3
124	SeanVGM	spitz	2	1	3	3
125	Raven	Bubswah	2	1	3	3
126	SULRoY	Gay Plant	2	1	3	3
127	Kareem	Pony	2	0	3	2
128	REAVER	Me	2	1	3	3
129	Rayne!	BIG WILL	2	0	3	2
130	Blaze	Yungsavage	2	1	3	3
131	Ehis	sans.	2	1	3	3
132	Drip	Phantom	2	0	3	2
133	PinkShirtGuy	SaintCD	2	0	3	2
134	SeanVGM	ori0n	2	1	3	3
135	Raven	SULRoY	2	0	3	2
136	Kareem	REAVER	2	0	3	2
137	Chan	Rayne!	2	0	3	2
138	Dadzie	Blaze	2	0	3	2
139	Ventura	Ehis	2	0	3	2
140	AllDay	Drip	2	1	3	3
141	PinkShirtGuy	Carrfam	2	0	3	2
142	Senam	SeanVGM	2	0	3	2
143	Raven	Aura Wolf	2	1	3	3
144	Kareem	Meatflap	2	0	3	2
145	Dadzie	Chan	2	0	3	2
146	Ventura	AllDay	2	1	3	3
147	PinkShirtGuy	Senam	2	0	3	2
148	Kareem	Raven	2	1	3	3
149	Dadzie	stevenshark	2	0	3	2
150	Ventura	Vivian	2	0	3	2
151	PinkShirtGuy	Hunter	2	0	3	2
152	Truth	Kareem	2	1	3	3
153	Ventura	Dadzie	3	0	5	3
154	Truth	PinkShirtGuy	3	2	5	5
155	Lucky	Ventura	3	0	5	3
156	Failbot	Truth	3	1	5	4
157	Lucky	Failbot	3	1	5	4
158	Maya	Lucky	3	1	5	4
