Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #46	04 August 2022	GodIMissHer	60	118	http://start.gg/tournament/advantage-state-46/event/ultimate-singles	https://braacket.com/tournament/E2952C44-26F2-4386-B17B-1CD7032B2464
Set Num	Winner	Loser	WS	LS	Best of	Game
2	spitz	D34D_M4N14C	2	0	3	2
3	Kingdra	WEET THINS	2	1	3	3
4	sans.	Daxe	2	1	3	3
5	Truth	Verse	2	0	3	2
6	Jackypoo	Razzi	2	0	3	2
7	Dadzie	DykeLord	2	0	3	2
8	Blaze	JustHANO	2	0	3	2
10	Rush	icymcspicy	2	0	3	2
11	Carrfam	LaFever	2	0	3	2
12	Reverbo	Capital G	2	0	3	2
13	Maya	PackJendleton	2	0	3	2
14	Chozen!	studentX	2	1	3	3
15	Chan	Roll	2	1	3	3
16	Haus	skippychompy	2	0	3	2
18	BarbNation	BIG PHARMA	2	0	3	2
19	Yungsavage	lunchtime	2	0	3	2
20	darkdoger	Divine	2	0	3	2
21	Vivian	KQNK	2	0	3	2
22	Maynnaise	TacTac	2	1	3	3
23	Meatflap	Myewps	2	0	3	2
24	Faucet	Eth	2	0	3	2
26	Spritemare	Pony	2	1	3	3
27	Senam	Hammy	2	0	3	2
28	Bubswah	Gummy	2	0	3	2
29	Ventura	Clifford	2	0	3	2
30	Disco	A Shape	2	0	3	2
31	Drip	a worm	2	0	3	2
32	lumenessence	Quank	2	0	3	2
33	GodIMissHer	spitz	2	0	3	2
34	Kingdra	sans.	2	1	3	3
35	Truth	Jackypoo	2	0	3	2
36	Blaze	Dadzie	2	1	3	3
37	Thor	Rush	2	0	3	2
38	Carrfam	Reverbo	2	1	3	3
39	Maya	Chozen!	2	1	3	3
40	Chan	Haus	2	0	3	2
41	Luma	BarbNation	2	0	3	2
42	darkdoger	Yungsavage	2	0	3	2
43	Vivian	Maynnaise	2	0	3	2
44	Meatflap	Faucet	2	1	3	3
45	Lucky	Spritemare	2	0	3	2
46	Senam	Bubswah	2	1	3	3
47	Ventura	Disco	2	0	3	2
48	Drip	lumenessence	2	0	3	2
49	GodIMissHer	Kingdra	2	0	3	2
50	Truth	Blaze	2	0	3	2
51	Thor	Carrfam	2	0	3	2
52	Maya	Chan	2	0	3	2
53	Luma	darkdoger	2	1	3	3
54	Vivian	Meatflap	2	1	3	3
55	Lucky	Senam	2	0	3	2
56	Ventura	Drip	2	1	3	3
57	GodIMissHer	Truth	2	0	3	2
58	Maya	Thor	2	1	3	3
59	Luma	Vivian	2	1	3	3
60	Lucky	Ventura	2	0	3	2
61	GodIMissHer	Maya	3	0	5	3
62	Luma	Lucky	3	1	5	4
63	GodIMissHer	Luma	3	2	5	5
64	GodIMissHer	Luma	3	1	5	4
94	Daxe	WEET THINS	2	0	3	2
95	Verse	Razzi	2	1	3	3
96	JustHANO	DykeLord	2	0	3	2
98	Capital G	LaFever	2	0	3	2
99	studentX	PackJendleton	2	0	3	2
100	Roll	skippychompy	2	0	3	2
102	lunchtime	Divine	2	0	3	2
103	KQNK	TacTac	2	1	3	3
104	Eth	Myewps	2	0	3	2
106	Hammy	Gummy	2	0	3	2
107	Clifford	A Shape	2	0	3	2
108	Quank	a worm	2	1	3	3
109	lumenessence	D34D_M4N14C	2	0	3	2
110	Daxe	Disco	2	1	3	3
111	Bubswah	Verse	2	0	3	2
112	Spritemare	JustHANO	2	0	3	2
113	Faucet	icymcspicy	2	0	3	2
114	Capital G	Maynnaise	2	1	3	3
115	Yungsavage	studentX	2	0	3	2
116	BarbNation	Roll	2	0	3	2
117	Haus	BIG PHARMA	2	0	3	2
118	lunchtime	Chozen!	2	1	3	3
119	Reverbo	KQNK	2	0	3	2
120	Eth	Rush	2	0	3	2
121	Dadzie	Pony	2	0	3	2
122	Jackypoo	Hammy	2	0	3	2
123	Clifford	sans.	2	1	3	3
124	Quank	spitz	2	0	3	2
125	Daxe	lumenessence	2	0	3	2
126	Spritemare	Bubswah	2	1	3	3
127	Capital G	Faucet	2	1	3	3
128	Yungsavage	BarbNation	2	0	3	2
129	Haus	lunchtime	2	0	3	2
130	Reverbo	Eth	2	0	3	2
131	Dadzie	Jackypoo	2	0	3	2
132	Clifford	Quank	2	0	3	2
133	Chan	Daxe	2	0	3	2
134	Carrfam	Spritemare	2	1	3	3
135	Blaze	Capital G	2	1	3	3
136	Kingdra	Yungsavage	2	0	3	2
137	Drip	Haus	2	0	3	2
138	Senam	Reverbo	2	0	3	2
139	Meatflap	Dadzie	2	0	3	2
140	Clifford	darkdoger	2	0	3	2
141	Carrfam	Chan	2	1	3	3
142	Kingdra	Blaze	2	0	3	2
143	Drip	Senam	2	0	3	2
144	Meatflap	Clifford	2	0	3	2
145	Vivian	Carrfam	2	0	3	2
146	Ventura	Kingdra	2	0	3	2
147	Truth	Drip	2	0	3	2
148	Thor	Meatflap	2	0	3	2
149	Vivian	Ventura	3	2	5	5
150	Truth	Thor	3	0	5	3
151	Vivian	Maya	3	0	5	3
152	Lucky	Truth	3	0	5	3
153	Vivian	Lucky	3	2	5	5
154	Luma	Vivian	3	2	5	5
