Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Freezie Friday #22 at Black Ice eSports	11 June 2022	Vivian	34	66	http://start.gg/tournament/freezie-friday-22-at-black-ice-esports/event/ultimate-singles	https://braacket.com/tournament/D4547DCD-AB7B-4CB0-92A2-379E522AD97F
Set Num	Winner	Loser	WS	LS	Best of	Game
2	Fil	a worm	2	0	3	2
18	BIG PHARMA	Ben10	2	1	3	3
33	loaf	Fil	2	0	3	2
34	Hype2Hard	bokobo	2	0	3	2
35	DatDerpDog	Zigglet	2	0	3	2
36	Ehis	Spritemare	2	0	3	2
37	Ventura	blackwolf	2	0	3	2
38	ADDICT	Blaze	2	0	3	2
39	Vivian	Juggz	2	0	3	2
40	Bubswah	Jackypoo	2	0	3	2
41	Lucky	BIG PHARMA	2	0	3	2
42	sans.	REAVER	2	0	3	2
43	Chess	Zfump	2	0	3	2
44	Llomomo	emtea	2	0	3	2
45	Truth	Shrub	2	0	3	2
46	Kden	BarbNation	2	0	3	2
47	Violet	Mime	2	1	3	3
48	Drip	spitz	2	0	3	2
49	loaf	Hype2Hard	2	0	3	2
50	Ehis	DatDerpDog	2	0	3	2
51	Ventura	ADDICT	2	0	3	2
52	Vivian	Bubswah	2	1	3	3
53	Lucky	sans.	2	0	3	2
54	Chess	Llomomo	2	1	3	3
55	Truth	Kden	2	0	3	2
56	Violet	Drip	2	0	3	2
57	Ehis	loaf	2	1	3	3
58	Vivian	Ventura	2	0	3	2
59	Chess	Lucky	2	0	3	2
60	Violet	Truth	2	1	3	3
61	Vivian	Ehis	3	2	5	5
62	Violet	Chess	3	2	5	5
63	Vivian	Violet	3	0	5	3
64	Vivian	loaf	3	2	5	5
69	spitz	a worm	2	0	3	2
77	Jackypoo	Ben10	2	0	3	2
85	Mime	spitz	2	0	3	2
86	BarbNation	Shrub	2	0	3	2
87	Zfump	emtea	2	1	3	3
88	REAVER	BIG PHARMA	2	0	3	2
89	Jackypoo	Juggz	2	0	3	2
90	Blaze	blackwolf	2	0	3	2
91	Zigglet	Spritemare	2	0	3	2
92	Fil	bokobo	2	0	3	2
93	Bubswah	Mime	2	1	3	3
94	ADDICT	BarbNation	2	1	3	3
95	DatDerpDog	Zfump	2	0	3	2
96	Hype2Hard	REAVER	2	0	3	2
97	Drip	Jackypoo	2	0	3	2
98	Kden	Blaze	2	0	3	2
99	Llomomo	Zigglet	2	0	3	2
100	sans.	Fil	2	0	3	2
101	Bubswah	ADDICT	2	0	3	2
102	DatDerpDog	Hype2Hard	2	1	3	3
103	Drip	Kden	2	1	3	3
104	Llomomo	sans.	2	0	3	2
105	Lucky	Bubswah	2	0	3	2
106	Truth	DatDerpDog	2	1	3	3
107	loaf	Drip	2	0	3	2
108	Ventura	Llomomo	2	0	3	2
109	Truth	Lucky	3	0	5	3
110	loaf	Ventura	3	2	5	5
111	Truth	Ehis	3	0	5	3
112	loaf	Chess	3	2	5	5
113	loaf	Truth	3	0	5	3
114	loaf	Violet	3	0	5	3
