Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #31	21 April 2022	loaf	46	88	http://smash.gg/tournament/advantage-state-31-4/event/ultimate-singles	https://braacket.com/tournament/4B0F419C-6D12-4012-AE8E-8B7FD5A74F05
Set Num	Winner	Loser	WS	LS	Best of	Game
2	Haus	Zaech	2	1	3	3
6	Pestilence	Myewps	2	0	3	2
8	Spritemare	Krilp	2	0	3	2
10	GAY LORD	same	2	0	3	2
12	MN Aero	Approvedc	2	0	3	2
14	Pony	SaintCD	2	1	3	3
16	Flow	Candyball Bill	2	0	3	2
18	WalMarth	Kaikainakat	2	0	3	2
22	Alterchemist	Hunna	2	1	3	3
24	Crime Sunday	LaFever	2	1	3	3
26	spitz	dabe	2	0	3	2
28	Bubswah	wish	2	0	3	2
30	LILSB	Natchy	2	0	3	2
32	Jackypoo	Bradyboo	2	0	3	2
33	loaf	Haus	2	0	3	2
34	Motionz	AllDay	2	1	3	3
35	Franzwa	Pestilence	2	1	3	3
36	Ehis	Spritemare	2	0	3	2
37	Disco	GAY LORD	2	0	3	2
38	MN Aero	Alphamew	2	0	3	2
39	Violet	Pony	2	0	3	2
40	Llomomo	Flow	2	0	3	2
41	Maya	WalMarth	2	0	3	2
42	Yungsavage	sans.	2	0	3	2
43	DatDerpDog	Alterchemist	2	0	3	2
44	Tosty	Crime Sunday	2	0	3	2
45	Kareem	spitz	2	0	3	2
46	Faucet	Bubswah	2	1	3	3
47	Meatflap	LILSB	2	0	3	2
48	ADDICT	Jackypoo	2	1	3	3
49	loaf	Motionz	2	0	3	2
50	Ehis	Franzwa	2	1	3	3
51	Disco	MN Aero	2	1	3	3
52	Violet	Llomomo	2	0	3	2
53	Maya	Yungsavage	2	0	3	2
54	Tosty	DatDerpDog	2	1	3	3
55	Kareem	Faucet	2	1	3	3
56	ADDICT	Meatflap	2	0	3	2
57	loaf	Ehis	2	0	3	2
58	Violet	Disco	2	0	3	2
59	Maya	Tosty	2	0	3	2
60	Kareem	ADDICT	2	1	3	3
61	loaf	Violet	3	1	5	4
62	Maya	Kareem	3	0	5	3
63	loaf	Maya	3	0	5	3
64	loaf	DatDerpDog	3	0	5	3
93	Jackypoo	Zaech	2	1	3	3
95	Bubswah	Myewps	2	0	3	2
96	spitz	Krilp	2	0	3	2
97	Crime Sunday	same	2	0	3	2
98	Alterchemist	Approvedc	2	0	3	2
99	sans.	SaintCD	2	0	3	2
100	Candyball Bill	WalMarth	2	0	3	2
103	Alphamew	Hunna	2	0	3	2
104	GAY LORD	LaFever	2	0	3	2
105	Spritemare	dabe	2	0	3	2
106	Pestilence	wish	2	1	3	3
107	AllDay	Natchy	2	0	3	2
108	Haus	Bradyboo	2	0	3	2
109	LILSB	Jackypoo	2	0	3	2
110	Bubswah	spitz	2	0	3	2
111	Alterchemist	Crime Sunday	2	0	3	2
112	sans.	Candyball Bill	2	0	3	2
113	Flow	Pony	2	0	3	2
114	Alphamew	GAY LORD	2	0	3	2
115	Pestilence	Spritemare	2	0	3	2
116	AllDay	Haus	2	1	3	3
117	LILSB	Llomomo	2	1	3	3
118	MN Aero	Bubswah	2	1	3	3
119	Franzwa	Alterchemist	2	0	3	2
120	sans.	Motionz	2	0	3	2
121	Meatflap	Flow	2	0	3	2
122	Alphamew	Faucet	2	0	3	2
123	DatDerpDog	Pestilence	2	0	3	2
124	AllDay	Yungsavage	2	1	3	3
125	LILSB	MN Aero	2	0	3	2
126	Franzwa	sans.	2	0	3	2
127	Meatflap	Alphamew	2	0	3	2
128	DatDerpDog	AllDay	2	0	3	2
129	Tosty	LILSB	2	0	3	2
130	ADDICT	Franzwa	2	1	3	3
131	Ehis	Meatflap	2	0	3	2
132	DatDerpDog	Disco	2	1	3	3
133	Tosty	ADDICT	3	0	5	3
134	DatDerpDog	Ehis	3	2	5	5
135	Tosty	Violet	3	2	5	5
136	DatDerpDog	Kareem	3	0	5	3
137	DatDerpDog	Tosty	3	0	5	3
