Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Freezie Friday #27 at Black Ice eSports	23 July 2022	GodIMissHer	51	101	http://start.gg/tournament/freezie-friday-27-at-black-ice-esports/event/ultimate-singles	https://braacket.com/tournament/FF677B11-71BE-4E5B-B38E-2C848542ED2E
Set Num	Winner	Loser	WS	LS	Best of	Game
2	GE3SEU	Spritemare	2	0	3	2
3	BarbNation	jewelz	2	0	3	2
4	Bubswah	andywoohoo	2	1	3	3
6	Blaze	TacTac	2	0	3	2
8	GAY LORD	Gummy	2	0	3	2
10	BIG WILL	Dinnersaurs	2	1	3	3
12	Senam	IntrinSICK	2	0	3	2
14	Jaycooh	D35PAC10	2	0	3	2
16	RocketX1	SeanVGM	2	1	3	3
18	Crime Sunday	noha	2	1	3	3
19	Jackypoo	Invader_Palito	3	1	5	4
20	Cranky	Thouxan	2	0	3	2
22	spitz	JadeBlade	2	0	3	2
24	Rush	Lucasooo	2	0	3	2
26	Daxe	Fil	2	0	3	2
27	Legit	acmccumbers	2	0	3	2
28	Carrfam	kurisu	2	0	3	2
30	RoboPanda	A Shape	2	0	3	2
32	bokobo	Tobyturtles	2	0	3	2
33	GodIMissHer	GE3SEU	2	0	3	2
34	BarbNation	Bubswah	2	0	3	2
35	Blaze	Maynnaise	2	1	3	3
36	Camden	GAY LORD	2	0	3	2
37	Thor	BIG WILL	2	0	3	2
38	Hype2Hard	Senam	2	1	3	3
39	The Ashen Dragoon	Jaycooh	2	0	3	2
40	Kden	RocketX1	2	0	3	2
41	Lucky	Crime Sunday	2	0	3	2
42	Jackypoo	Cranky	2	0	3	2
43	Drip	spitz	2	0	3	2
44	sans.	Rush	2	0	3	2
45	Maya	Daxe	2	1	3	3
46	Legit	Carrfam	2	0	3	2
47	Meatflap	RoboPanda	2	1	3	3
48	darkdoger	bokobo	2	0	3	2
49	GodIMissHer	BarbNation	2	0	3	2
50	Camden	Blaze	2	0	3	2
51	Thor	Hype2Hard	2	0	3	2
52	The Ashen Dragoon	Kden	2	0	3	2
53	Lucky	Jackypoo	2	0	3	2
54	sans.	Drip	2	1	3	3
55	Maya	Legit	2	0	3	2
56	Meatflap	darkdoger	2	0	3	2
57	GodIMissHer	Camden	2	0	3	2
58	Thor	The Ashen Dragoon	2	0	3	2
59	Lucky	sans.	2	0	3	2
60	Maya	Meatflap	2	0	3	2
61	GodIMissHer	Thor	3	1	5	4
62	Lucky	Maya	3	2	5	5
63	GodIMissHer	Lucky	3	2	5	5
64	Lucky	GodIMissHer	3	2	5	5
65	GodIMissHer	Lucky	3	0	5	3
86	jewelz	andywoohoo	2	1	3	3
94	Invader_Palito	Thouxan	2	0	3	2
98	kurisu	acmccumbers	2	0	3	2
101	Spritemare	bokobo	2	0	3	2
102	RoboPanda	jewelz	2	0	3	2
103	Carrfam	TacTac	2	0	3	2
104	Daxe	Gummy	2	0	3	2
105	Rush	Dinnersaurs	2	1	3	3
106	spitz	IntrinSICK	2	0	3	2
107	Cranky	D35PAC10	2	0	3	2
108	SeanVGM	Crime Sunday	2	0	3	2
109	RocketX1	noha	2	1	3	3
110	Invader_Palito	Jaycooh	2	0	3	2
111	Senam	JadeBlade	2	0	3	2
112	BIG WILL	Lucasooo	2	0	3	2
113	GAY LORD	Fil	2	0	3	2
114	Maynnaise	kurisu	2	1	3	3
115	Bubswah	A Shape	2	0	3	2
116	GE3SEU	Tobyturtles	2	0	3	2
117	Spritemare	RoboPanda	2	1	3	3
118	Daxe	Carrfam	2	0	3	2
119	Rush	spitz	2	1	3	3
120	Cranky	SeanVGM	2	0	3	2
121	RocketX1	Invader_Palito	2	1	3	3
122	Senam	BIG WILL	2	0	3	2
123	Maynnaise	GAY LORD	2	0	3	2
124	GE3SEU	Bubswah	2	1	3	3
125	Kden	Spritemare	2	0	3	2
126	Hype2Hard	Daxe	2	1	3	3
127	Blaze	Rush	2	0	3	2
128	Cranky	BarbNation	2	0	3	2
129	darkdoger	RocketX1	2	0	3	2
130	Legit	Senam	2	1	3	3
131	Drip	Maynnaise	2	0	3	2
132	Jackypoo	GE3SEU	2	0	3	2
133	Hype2Hard	Kden	2	1	3	3
134	Cranky	Blaze	2	0	3	2
135	darkdoger	Legit	2	0	3	2
136	Drip	Jackypoo	2	0	3	2
137	sans.	Hype2Hard	2	0	3	2
138	Meatflap	Cranky	2	0	3	2
139	darkdoger	Camden	2	0	3	2
140	The Ashen Dragoon	Drip	2	0	3	2
141	Meatflap	sans.	3	2	5	5
142	darkdoger	The Ashen Dragoon	3	0	5	3
143	Thor	Meatflap	3	1	5	4
144	Maya	darkdoger	3	2	5	5
145	Thor	Maya	3	1	5	4
146	Lucky	Thor	3	1	5	4
