Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #45	28 July 2022	GodIMissHer	58	112	http://start.gg/tournament/advantage-state-45/event/ultimate-singles	https://braacket.com/tournament/67D38359-8EC8-4B53-9F49-590D141AD6EF
Set Num	Winner	Loser	WS	LS	Best of	Game
2	Pestilence	Geyser	2	1	3	3
3	Phantom	Vetta	2	0	3	2
4	Yungsavage	Tapeworm	2	0	3	2
5	Dadzie	icymcspicy	2	0	3	2
6	MN Aero	Daxe	2	0	3	2
7	LazyZach	Gummy	2	0	3	2
8	sans.	lumenessence	2	0	3	2
10	BarbNation	Gains	2	0	3	2
11	Drip	Myewps	2	0	3	2
12	Disco	Jackypoo	2	0	3	2
14	RoboPanda	FriedBagel	2	0	3	2
15	Franzwa	DykeLord	2	0	3	2
16	The Ashen Dragoon	NIKANA	2	0	3	2
18	Blaze	Spritemare	2	0	3	2
19	SULRoY	Llomomo	2	1	3	3
20	Faucet	LaFever	2	0	3	2
21	Violet	Bavier	2	0	3	2
22	spitz	JKDhero	2	0	3	2
23	sinnyboo242	Eth	2	0	3	2
24	skippychompy	SaintCD	2	0	3	2
26	Quank	Crime Sunday	2	0	3	2
27	Ehis	Razzi	2	0	3	2
28	Bubswah	Haus	2	0	3	2
30	Dragonbeast	Pony	2	1	3	3
31	Meatflap	Faun	2	0	3	2
32	Carrfam	JohnnyJah	2	0	3	2
33	GodIMissHer	Pestilence	2	0	3	2
34	Yungsavage	Phantom	2	0	3	2
35	Dadzie	MN Aero	2	0	3	2
36	LazyZach	sans.	2	0	3	2
37	Maya	BarbNation	2	1	3	3
38	Disco	Drip	2	0	3	2
39	Hunter	RoboPanda	2	0	3	2
40	Franzwa	The Ashen Dragoon	2	0	3	2
41	Lucky	Blaze	2	0	3	2
42	Faucet	SULRoY	2	1	3	3
43	Violet	spitz	2	0	3	2
44	sinnyboo242	skippychompy	2	0	3	2
45	Thor	Quank	2	0	3	2
46	Ehis	Bubswah	2	0	3	2
47	Dragonbeast	Truth	2	0	3	2
48	Meatflap	Carrfam	2	0	3	2
49	GodIMissHer	Yungsavage	2	0	3	2
50	Dadzie	LazyZach	2	1	3	3
51	Maya	Disco	2	0	3	2
52	Hunter	Franzwa	2	0	3	2
53	Lucky	Faucet	2	0	3	2
54	sinnyboo242	Violet	2	0	3	2
55	Thor	Ehis	2	0	3	2
56	Meatflap	Dragonbeast	2	1	3	3
57	GodIMissHer	Dadzie	2	0	3	2
58	Maya	Hunter	2	1	3	3
59	Lucky	sinnyboo242	2	0	3	2
60	Thor	Meatflap	2	0	3	2
61	GodIMissHer	Maya	3	1	5	4
62	Lucky	Thor	3	0	5	3
63	GodIMissHer	Lucky	3	0	5	3
64	GodIMissHer	Thor	3	2	5	5
92	Tapeworm	Vetta	2	0	3	2
94	lumenessence	Gummy	2	0	3	2
96	Jackypoo	Myewps	2	0	3	2
98	DykeLord	NIKANA	2	0	3	2
100	Llomomo	LaFever	2	0	3	2
101	JKDhero	Bavier	2	0	3	2
102	Eth	SaintCD	2	1	3	3
104	Razzi	Haus	2	1	3	3
106	JohnnyJah	Faun	2	0	3	2
107	Carrfam	Geyser	2	1	3	3
108	Truth	Tapeworm	2	0	3	2
109	Bubswah	Daxe	2	0	3	2
110	Quank	lumenessence	2	1	3	3
111	skippychompy	Gains	2	0	3	2
112	spitz	Jackypoo	2	1	3	3
113	FriedBagel	SULRoY	2	1	3	3
114	Blaze	DykeLord	2	0	3	2
115	The Ashen Dragoon	Spritemare	2	1	3	3
116	Llomomo	RoboPanda	2	0	3	2
117	Drip	JKDhero	2	0	3	2
118	BarbNation	Eth	2	0	3	2
119	sans.	Crime Sunday	2	0	3	2
120	MN Aero	Razzi	2	0	3	2
121	Phantom	Pony	2	0	3	2
122	Pestilence	JohnnyJah	2	1	3	3
123	Truth	Carrfam	2	0	3	2
124	Quank	Bubswah	2	0	3	2
125	skippychompy	spitz	2	0	3	2
126	Blaze	FriedBagel	2	0	3	2
127	The Ashen Dragoon	Llomomo	2	1	3	3
128	Drip	BarbNation	2	0	3	2
129	MN Aero	sans.	2	0	3	2
130	Phantom	Pestilence	2	0	3	2
131	Truth	Franzwa	2	0	3	2
132	Disco	Quank	2	0	3	2
133	LazyZach	skippychompy	2	0	3	2
134	Yungsavage	Blaze	2	0	3	2
135	Dragonbeast	The Ashen Dragoon	2	1	3	3
136	Ehis	Drip	2	0	3	2
138	Faucet	Phantom	2	1	3	3
139	Truth	Disco	2	0	3	2
140	LazyZach	Yungsavage	2	0	3	2
141	Ehis	Dragonbeast	2	0	3	2
142	Faucet	MN Aero	2	0	3	2
143	Truth	sinnyboo242	2	0	3	2
144	LazyZach	Meatflap	2	0	3	2
145	Dadzie	Ehis	2	0	3	2
146	Hunter	Faucet	2	0	3	2
147	LazyZach	Truth	3	1	5	4
148	Hunter	Dadzie	3	0	5	3
149	Maya	LazyZach	3	2	5	5
150	Thor	Hunter	2	0	3	2
151	Thor	Maya	3	0	5	3
152	Thor	Lucky	3	2	5	5
