Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #44	21 July 2022	GodIMissHer	48	95	http://start.gg/tournament/advantage-state-44/event/ultimate-singles	https://braacket.com/tournament/398BF760-B02B-4113-B8CA-2E52C6D4148C
Set Num	Winner	Loser	WS	LS	Best of	Game
2	DaneReich	WhatsAKingToAGod	2	0	3	2
4	Bubswah	Alterchemist	2	0	3	2
6	Roll	Pestilence	2	0	3	2
8	Crime Sunday	SaintCD	2	0	3	2
10	Blaze	leviathan	2	0	3	2
12	MintyGuy700	GroeneVis	2	0	3	2
14	BarbNation	spitz	2	0	3	2
16	Rush	dabe	2	0	3	2
18	Dab Pen	ssjneo	2	0	3	2
20	Phantom	a worm	2	0	3	2
22	Pignite	RisingWalsh	2	0	3	2
24	MN Aero	Privé	2	0	3	2
26	Mailiam	Razzi	2	1	3	3
28	skippychompy	Ronin	2	1	3	3
30	D34D_M4N14C	Hunna	2	0	3	2
32	Jackypoo	LaFever	2	0	3	2
33	GodIMissHer	DaneReich	2	0	3	2
34	Bubswah	Faucet	2	0	3	2
35	Dadzie	Roll	2	1	3	3
36	Aurokon	Crime Sunday	2	0	3	2
37	Maya	Blaze	2	0	3	2
38	MintyGuy700	Yungsavage	2	1	3	3
39	stevenshark	BarbNation	2	0	3	2
40	Franzwa	Rush	2	0	3	2
41	Failbot	Dab Pen	2	0	3	2
42	Phantom	sans.	2	0	3	2
43	Vomit	Pignite	2	1	3	3
44	AllDay	MN Aero	2	1	3	3
45	Lucky	Mailiam	2	1	3	3
46	Chan	skippychompy	2	0	3	2
47	Violet	D34D_M4N14C	2	0	3	2
48	Jackypoo	Drip	2	1	3	3
49	GodIMissHer	Bubswah	2	0	3	2
50	Aurokon	Dadzie	2	1	3	3
51	Maya	MintyGuy700	2	0	3	2
52	stevenshark	Franzwa	2	1	3	3
53	Failbot	Phantom	2	0	3	2
54	AllDay	Vomit	2	1	3	3
55	Lucky	Chan	2	0	3	2
56	Violet	Jackypoo	2	0	3	2
57	GodIMissHer	Aurokon	2	1	3	3
58	Maya	stevenshark	2	1	3	3
59	Failbot	AllDay	2	1	3	3
60	Violet	Lucky	2	1	3	3
61	Maya	GodIMissHer	3	1	5	4
62	Violet	Failbot	3	2	5	5
63	Maya	Violet	3	1	5	4
64	GodIMissHer	Maya	3	1	5	4
65	GodIMissHer	Maya	3	1	5	4
98	Drip	WhatsAKingToAGod	2	0	3	2
99	D34D_M4N14C	Alterchemist	2	0	3	2
100	Pestilence	skippychompy	2	0	3	2
101	Mailiam	SaintCD	2	0	3	2
102	MN Aero	leviathan	2	0	3	2
103	Pignite	GroeneVis	2	0	3	2
104	sans.	spitz	2	0	3	2
105	Dab Pen	dabe	2	1	3	3
106	Rush	ssjneo	2	0	3	2
107	BarbNation	a worm	2	0	3	2
108	Yungsavage	RisingWalsh	2	0	3	2
109	Privé	Blaze	2	0	3	2
110	Crime Sunday	Razzi	2	0	3	2
111	Ronin	Roll	2	1	3	3
112	Faucet	Hunna	2	0	3	2
113	DaneReich	LaFever	2	0	3	2
114	Drip	D34D_M4N14C	2	0	3	2
115	Mailiam	Pestilence	2	0	3	2
116	MN Aero	Pignite	2	0	3	2
117	sans.	Dab Pen	2	0	3	2
118	BarbNation	Rush	2	0	3	2
119	Yungsavage	Privé	2	0	3	2
120	Ronin	Crime Sunday	2	0	3	2
121	Faucet	DaneReich	2	1	3	3
122	Franzwa	Drip	2	0	3	2
123	MintyGuy700	Mailiam	2	0	3	2
124	Dadzie	MN Aero	2	1	3	3
125	Bubswah	sans.	2	1	3	3
126	BarbNation	Jackypoo	2	0	3	2
127	Chan	Yungsavage	2	0	3	2
128	Vomit	Ronin	2	0	3	2
129	Phantom	Faucet	2	1	3	3
130	Franzwa	MintyGuy700	2	0	3	2
131	Dadzie	Bubswah	2	0	3	2
132	Chan	BarbNation	2	1	3	3
133	Vomit	Phantom	2	1	3	3
134	Franzwa	AllDay	2	0	3	2
135	Dadzie	Lucky	2	0	3	2
136	Aurokon	Chan	2	1	3	3
137	Vomit	stevenshark	2	0	3	2
138	Dadzie	Franzwa	3	0	5	3
139	Vomit	Aurokon	3	0	5	3
140	GodIMissHer	Dadzie	3	2	5	5
141	Failbot	Vomit	3	0	5	3
142	GodIMissHer	Failbot	3	1	5	4
143	GodIMissHer	Violet	3	1	5	4
