Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #60	03 March 2023	loaf	47	93	http://start.gg/tournament/advantage-state-60/event/ultimate-singles	https://braacket.com/tournament/5C5B0639-B4D3-40F0-BB7E-67010911F0F8
Set Num	Winner	Loser	WS	LS	Best of	Game
2	Abnormal	data	2	0	3	2
6	LaFever	Snugs	2	1	3	3
8	bokobo	Privé	2	0	3	2
10	BigJayhawk	Rush	2	1	3	3
12	Blaze	Pablo	2	0	3	2
14	Gummy	Jester	2	0	3	2
16	awert	Tungsten'	2	0	3	2
18	Haus	Pony	2	1	3	3
20	MN Aero	Owl	2	0	3	2
22	Ragnarok	Rival	2	0	3	2
24	Eth	TG_Link	2	0	3	2
26	ssjneo	FriedBagel	2	1	3	3
28	Spritemare	BrickBrain	2	0	3	2
30	Little McGlitch	lotuskosal	2	1	3	3
32	Fette	Runa	2	0	3	2
33	Vivian	Abnormal	2	0	3	2
34	WhatsAKingToAGod	Divine	2	0	3	2
35	Kareem	LaFever	2	0	3	2
36	Chan	bokobo	2	0	3	2
37	Neet	BigJayhawk	2	1	3	3
38	Limbo	Blaze	2	0	3	2
39	Mistral	Gummy	2	0	3	2
40	ADDICT	awert	2	1	3	3
41	loaf	Haus	2	0	3	2
42	MN Aero	sans.	2	0	3	2
43	Drip	Ragnarok	2	0	3	2
44	BarbNation	Eth	2	0	3	2
45	Violet	ssjneo	2	0	3	2
46	Franzwa	Spritemare	2	0	3	2
47	Thor	Little McGlitch	2	0	3	2
48	Capital G	Fette	2	0	3	2
49	Vivian	WhatsAKingToAGod	2	0	3	2
50	Kareem	Chan	2	1	3	3
51	Neet	Limbo	2	0	3	2
52	Mistral	ADDICT	2	0	3	2
53	loaf	MN Aero	2	0	3	2
54	Drip	BarbNation	2	1	3	3
55	Violet	Franzwa	2	0	3	2
56	Thor	Capital G	2	0	3	2
57	Vivian	Kareem	2	0	3	2
58	Mistral	Neet	2	1	3	3
59	loaf	Drip	2	0	3	2
60	Thor	Violet	2	0	3	2
61	Vivian	Mistral	3	0	5	3
62	loaf	Thor	3	1	5	4
63	Vivian	loaf	3	1	5	4
64	loaf	Vivian	3	0	5	3
65	loaf	Vivian	3	1	5	4
96	Fette	data	2	0	3	2
98	Spritemare	Snugs	2	0	3	2
99	Privé	ssjneo	2	0	3	2
100	Eth	Rush	2	1	3	3
101	Ragnarok	Pablo	2	0	3	2
102	sans.	Jester	2	0	3	2
103	Tungsten'	Haus	2	1	3	3
104	awert	Pony	2	0	3	2
105	Owl	Gummy	2	1	3	3
106	Blaze	Rival	2	0	3	2
107	BigJayhawk	TG_Link	2	0	3	2
108	bokobo	FriedBagel	2	0	3	2
109	LaFever	BrickBrain	2	1	3	3
110	Divine	lotuskosal	2	0	3	2
111	Runa	Abnormal	2	1	3	3
112	Fette	Little McGlitch	2	0	3	2
113	Spritemare	Privé	2	0	3	2
114	Eth	Ragnarok	2	0	3	2
115	Tungsten'	sans.	2	1	3	3
116	awert	Owl	2	0	3	2
117	Blaze	BigJayhawk	2	1	3	3
118	bokobo	LaFever	2	0	3	2
119	Runa	Divine	2	0	3	2
120	Fette	ADDICT	2	1	3	3
121	Limbo	Spritemare	2	0	3	2
122	Chan	Eth	2	0	3	2
123	Tungsten'	WhatsAKingToAGod	2	1	3	3
124	awert	Capital G	2	0	3	2
125	Franzwa	Blaze	2	0	3	2
126	BarbNation	bokobo	2	1	3	3
127	MN Aero	Runa	2	0	3	2
128	Fette	Limbo	2	0	3	2
129	Chan	Tungsten'	2	0	3	2
130	Franzwa	awert	2	0	3	2
131	BarbNation	MN Aero	2	0	3	2
132	Drip	Fette	2	0	3	2
133	Violet	Chan	2	0	3	2
134	Kareem	Franzwa	2	0	3	2
135	Neet	BarbNation	2	1	3	3
136	Violet	Drip	3	1	5	4
137	Kareem	Neet	3	2	5	5
138	Violet	Mistral	3	0	5	3
139	Thor	Kareem	3	0	5	3
140	Violet	Thor	3	1	5	4
141	loaf	Violet	3	1	5	4
