Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #55	20 January 2023	Candle	80	156	http://start.gg/tournament/advantage-state-55/event/ultimate-singles	https://braacket.com/tournament/EE568E1C-1304-4B09-AAE8-56B76DC2ECEE
Set Num	Winner	Loser	WS	LS	Best of	Game
2	WEET THINS	LaFever	2	1	3	3
6	BIG PHARMA	lotuskosal	2	0	3	2
10	Shrumble	Natchy	2	0	3	2
14	Pestilence	Augustus	2	0	3	2
18	BigJayhawk	ori0n	2	0	3	2
22	teakay	TG_Link	2	0	3	2
26	CmB	bokobo	2	0	3	2
30	ssjneo	Hunterb0915	2	0	3	2
34	Eth	Kelkador	2	0	3	2
38	Delectron	data	2	0	3	2
46	Gummy	Scorpiax	2	0	3	2
50	Mailiam	Noice	2	1	3	3
54	studentX	八	2	0	3	2
58	lunchtime	Privé	2	0	3	2
62	SaintCD	PJ	2	0	3	2
65	GodIMissHer	WEET THINS	2	0	3	2
66	Treyara	SWAG	2	0	3	2
67	Disco	BIG PHARMA	2	0	3	2
68	Limbo	Haus	2	1	3	3
69	Aurokon	Shrumble	2	0	3	2
70	Mistral	Hollywood	2	0	3	2
71	Dadzie	Pestilence	2	1	3	3
72	Blaze	Rush	2	1	3	3
73	Stealth_Pilot	BigJayhawk	2	0	3	2
74	Rayne!	Spritemare	2	0	3	2
75	BarbNation	teakay	2	0	3	2
76	Cranky	sans.	2	0	3	2
77	Meatflap	CmB	2	0	3	2
78	Flax	WhatsAKingToAGod	2	0	3	2
79	Drip	ssjneo	2	0	3	2
80	Franzwa	Pony	2	0	3	2
81	Candle	Eth	2	0	3	2
82	MN Aero	Capital G	2	1	3	3
83	Kareem	Delectron	2	0	3	2
84	Chan	FriedBagel	2	0	3	2
85	Violet	Zurvan	2	0	3	2
86	Senam	BIG WILL	2	0	3	2
87	Maya	Gummy	2	1	3	3
88	Zeboz	MN Strider	2	1	3	3
89	Vivian	Mailiam	2	0	3	2
90	ADDICT	Reverbo	2	1	3	3
91	DatDerpDog	studentX	2	1	3	3
92	Llomomo	MintyGuy700	2	1	3	3
93	Hunter	lunchtime	2	0	3	2
94	awert	Fette	2	0	3	2
95	Ehis	SaintCD	2	0	3	2
