Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Leveling @ LUG #6	25 February 2023	Truth	26	50	http://start.gg/tournament/leveling-lug-6/event/ultimate-singles	https://braacket.com/tournament/C2EFB215-B48F-40EC-80E6-88DE9A93F422
Set Num	Winner	Loser	WS	LS	Best of	Game
2	Rush	A Shape	2	0	3	2
3	Phantom	DIWY	2	0	3	2
4	BarbNation	Runa	2	0	3	2
6	sans.	spitz	2	1	3	3
8	Llomomo	ssjneo	2	0	3	2
10	Blaze	studentX	2	1	3	3
11	Limbo	lotuskosal	2	0	3	2
12	Yungsavage	Gummy	2	1	3	3
14	Spritemare	bokobo	2	0	3	2
16	ADDICT	Haus	2	0	3	2
17	Truth	Rush	2	0	3	2
18	BarbNation	Phantom	2	1	3	3
19	Drip	sans.	2	0	3	2
20	Llomomo	MilkTea	2	1	3	3
21	Mistral	Blaze	2	0	3	2
22	Yungsavage	Limbo	2	0	3	2
23	Meatflap	Spritemare	2	0	3	2
24	ADDICT	Chan	2	1	3	3
25	Truth	BarbNation	2	0	3	2
26	Drip	Llomomo	2	0	3	2
27	Mistral	Yungsavage	2	0	3	2
28	Meatflap	ADDICT	2	0	3	2
29	Truth	Drip	3	1	5	4
30	Mistral	Meatflap	3	2	5	5
31	Truth	Mistral	3	0	5	3
32	Truth	Meatflap	3	2	5	5
44	Runa	DIWY	2	0	3	2
48	Gummy	lotuskosal	2	0	3	2
51	Chan	A Shape	2	0	3	2
52	Spritemare	Runa	2	0	3	2
53	Limbo	spitz	2	0	3	2
54	Blaze	ssjneo	2	0	3	2
55	MilkTea	studentX	2	1	3	3
56	sans.	Gummy	2	1	3	3
57	Phantom	bokobo	2	0	3	2
58	Haus	Rush	2	1	3	3
59	Spritemare	Chan	2	1	3	3
60	Blaze	Limbo	2	1	3	3
61	MilkTea	sans.	2	0	3	2
62	Phantom	Haus	2	0	3	2
63	Spritemare	Llomomo	2	0	3	2
64	BarbNation	Blaze	2	1	3	3
65	MilkTea	ADDICT	2	0	3	2
66	Phantom	Yungsavage	2	0	3	2
67	Spritemare	BarbNation	3	1	5	4
68	Phantom	MilkTea	3	0	5	3
69	Meatflap	Spritemare	3	0	5	3
70	Drip	Phantom	3	0	5	3
71	Meatflap	Drip	3	0	5	3
72	Meatflap	Mistral	3	2	5	5
