Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Leveling @ LUG #8	11 March 2023	Vivian	30	59	http://start.gg/tournament/leveling-lug-8/event/ultimate-singles	https://braacket.com/tournament/CA3AE154-2311-42DD-B519-04613B98F266
Set Num	Winner	Loser	WS	LS	Best of	Game
2	bokobo	Limbo	2	0	3	2
3	Franzwa	spitz	2	0	3	2
4	Chan	Gummy	2	0	3	2
5	Mistral	emtea	2	0	3	2
6	Hype2Hard	Llomomo	2	0	3	2
7	Dadzie	SeanVGM	2	0	3	2
8	Geyser	ADDICT	2	0	3	2
10	awert	VinnyTea	2	0	3	2
11	Stealth_Pilot	Cranky	2	0	3	2
12	BarbNation	Crime Sunday	2	0	3	2
13	Maya	Juggz	2	0	3	2
14	Blaze	The Ashen Dragoon	2	0	3	2
15	Ehis	Fil	2	0	3	2
16	Yungsavage	Rush	2	1	3	3
17	Vivian	bokobo	2	0	3	2
18	Franzwa	Chan	2	1	3	3
19	Mistral	Hype2Hard	2	1	3	3
20	Dadzie	Geyser	2	0	3	2
21	Failbot	awert	2	0	3	2
22	Stealth_Pilot	BarbNation	2	0	3	2
23	Maya	Blaze	2	1	3	3
24	Ehis	Yungsavage	2	0	3	2
25	Vivian	Franzwa	2	0	3	2
26	Mistral	Dadzie	2	1	3	3
27	Failbot	Stealth_Pilot	2	1	3	3
28	Maya	Ehis	2	1	3	3
29	Vivian	Mistral	3	0	5	3
30	Failbot	Maya	3	0	5	3
31	Vivian	Failbot	3	1	5	4
32	Failbot	Vivian	3	1	5	4
33	Vivian	Failbot	3	0	5	3
49	Gummy	spitz	2	1	3	3
50	Llomomo	emtea	2	1	3	3
51	ADDICT	SeanVGM	2	0	3	2
53	Cranky	Crime Sunday	2	0	3	2
54	The Ashen Dragoon	Juggz	2	1	3	3
55	Rush	Fil	2	1	3	3
56	Yungsavage	Limbo	2	1	3	3
57	Blaze	Gummy	2	1	3	3
58	BarbNation	Llomomo	2	1	3	3
59	ADDICT	awert	2	1	3	3
60	VinnyTea	Geyser	2	0	3	2
61	Hype2Hard	Cranky	2	0	3	2
62	The Ashen Dragoon	Chan	2	1	3	3
63	bokobo	Rush	2	1	3	3
64	Yungsavage	Blaze	2	0	3	2
65	ADDICT	BarbNation	2	0	3	2
66	VinnyTea	Hype2Hard	2	0	3	2
67	The Ashen Dragoon	bokobo	2	0	3	2
68	Dadzie	Yungsavage	2	0	3	2
69	Franzwa	ADDICT	2	1	3	3
70	Ehis	VinnyTea	2	1	3	3
71	Stealth_Pilot	The Ashen Dragoon	2	0	3	2
72	Dadzie	Franzwa	3	0	5	3
73	Ehis	Stealth_Pilot	3	0	5	3
74	Maya	Dadzie	3	0	5	3
75	Mistral	Ehis	3	0	5	3
76	Maya	Mistral	3	0	5	3
77	Failbot	Maya	3	0	5	3
