Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Inver Grove Fights #41	16 January 2023	Vivian	29	57	http://start.gg/tournament/inver-grove-fights-41/event/ultimate-singles	https://braacket.com/tournament/F92E3F0A-C98B-4D3B-A7FF-C88FE1B3B9CE
Set Num	Winner	Loser	WS	LS	Best of	Game
2	WhatsAKingToAGod	JStrudel	2	0	3	2
3	Sean Sorey	Kuch	2	0	3	2
4	Kareem	ChuckNDuck	2	0	3	2
5	Aurokon	Clavual	2	0	3	2
6	Zenon	Blaze	2	1	3	3
7	Dadzie	vanbungle	2	0	3	2
8	Treyara	trippybutter	2	1	3	3
10	Natchy	CaptainEnder401	2	0	3	2
11	Violet	munch glue	2	0	3	2
12	Franzwa	GreatDaneGamer	2	0	3	2
14	Tungsten'	Rush	2	1	3	3
15	Meatflap	ProRoboNinja	2	0	3	2
16	BarbNation	bang	2	0	3	2
17	Truth	WhatsAKingToAGod	2	0	3	2
18	Kareem	Sean Sorey	2	0	3	2
19	Aurokon	Zenon	2	1	3	3
20	Dadzie	Treyara	2	0	3	2
21	Vivian	Natchy	2	0	3	2
22	Violet	Franzwa	2	0	3	2
23	Kaden	Tungsten'	2	0	3	2
24	Meatflap	BarbNation	2	0	3	2
25	Truth	Kareem	2	1	3	3
26	Aurokon	Dadzie	2	0	3	2
27	Vivian	Violet	2	1	3	3
28	Meatflap	Kaden	2	0	3	2
29	Truth	Aurokon	3	0	5	3
30	Vivian	Meatflap	3	0	5	3
31	Vivian	Truth	3	2	5	5
32	Truth	Vivian	3	2	5	5
33	Vivian	Truth	3	2	5	5
48	ChuckNDuck	Kuch	2	0	3	2
49	Blaze	Clavual	2	0	3	2
50	trippybutter	vanbungle	2	0	3	2
52	GreatDaneGamer	munch glue	2	0	3	2
54	bang	ProRoboNinja	2	0	3	2
55	BarbNation	JStrudel	2	1	3	3
56	ChuckNDuck	Tungsten'	2	0	3	2
57	Franzwa	Blaze	2	0	3	2
58	Natchy	trippybutter	2	0	3	2
59	Treyara	CaptainEnder401	2	1	3	3
60	Zenon	GreatDaneGamer	2	1	3	3
61	Sean Sorey	Rush	2	0	3	2
62	WhatsAKingToAGod	bang	2	0	3	2
63	BarbNation	ChuckNDuck	2	0	3	2
64	Franzwa	Natchy	2	0	3	2
65	Treyara	Zenon	2	0	3	2
66	Sean Sorey	WhatsAKingToAGod	2	0	3	2
67	BarbNation	Dadzie	2	1	3	3
68	Kareem	Franzwa	2	1	3	3
69	Kaden	Treyara	2	1	3	3
70	Violet	Sean Sorey	2	0	3	2
71	Kareem	BarbNation	3	0	5	3
72	Violet	Kaden	3	2	5	5
73	Kareem	Meatflap	3	2	5	5
74	Violet	Aurokon	3	0	5	3
75	Violet	Kareem	3	1	5	4
76	Truth	Violet	3	0	5	3
