Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #61	10 March 2023	Lucky	64	126	http://start.gg/tournament/advantage-state-61/event/ultimate-singles	https://braacket.com/tournament/8C4A6283-94E1-4A1E-908B-4CC41BA0D3A2
Set Num	Winner	Loser	WS	LS	Best of	Game
1	loaf	E-Money	2	0	3	2
2	Hype2Hard	ori0n	2	0	3	2
3	Phantom	Ragnarok	2	0	3	2
4	BarbNation	WEET THINS	2	0	3	2
5	Meatflap	HurryCaine	2	0	3	2
6	Faucet	Motionz	2	0	3	2
7	Drip	Tekk	2	0	3	2
8	Spritemare	Abnormal	2	0	3	2
9	Ventura	Watermeloan	2	0	3	2
10	Crime Sunday	Ghost	2	1	3	3
11	sans.	Rusty	2	0	3	2
12	Capital G	Owl	2	0	3	2
13	Mistral	CdTug	2	0	3	2
14	DatDerpDog	BigJayhawk	2	0	3	2
15	Maya	emtea	2	0	3	2
16	ADDICT	Runa	2	0	3	2
17	Vivian	Pony	2	0	3	2
18	Blaze	Araway	2	0	3	2
19	Llomomo	TG_Link	2	0	3	2
20	awert	studentX	2	1	3	3
21	Thor	yonuh	2	0	3	2
22	SWAG	Gummy	2	0	3	2
23	Ehis	Dab Pen	2	0	3	2
24	Geyser	Haus	2	0	3	2
25	Lucky	RayBaseball17	2	0	3	2
26	Pestilence	BIG PHARMA	2	1	3	3
27	Tosty	Privé	2	0	3	2
28	MilkTea	Juggz	2	1	3	3
29	Violet	Rushbo	2	0	3	2
30	Eth	bokobo	2	0	3	2
31	Kareem	Beest	2	0	3	2
32	MN Aero	Dapper	2	0	3	2
33	loaf	Hype2Hard	2	0	3	2
34	BarbNation	Phantom	2	0	3	2
35	Meatflap	Faucet	2	0	3	2
36	Drip	Spritemare	2	1	3	3
37	Ventura	Crime Sunday	2	1	3	3
38	Capital G	sans.	2	0	3	2
39	Mistral	DatDerpDog	2	0	3	2
40	Maya	ADDICT	2	1	3	3
41	Vivian	Blaze	2	0	3	2
42	awert	Llomomo	2	0	3	2
43	Thor	SWAG	2	0	3	2
44	Ehis	Geyser	2	0	3	2
45	Lucky	Pestilence	2	0	3	2
46	MilkTea	Tosty	2	1	3	3
47	Violet	Eth	2	1	3	3
48	Kareem	MN Aero	2	1	3	3
49	loaf	BarbNation	2	0	3	2
50	Meatflap	Drip	2	1	3	3
51	Ventura	Capital G	2	0	3	2
52	Maya	Mistral	2	0	3	2
53	Vivian	awert	2	0	3	2
54	Thor	Ehis	2	0	3	2
55	Lucky	MilkTea	2	0	3	2
56	Violet	Kareem	2	1	3	3
57	loaf	Meatflap	2	0	3	2
58	Ventura	Maya	2	1	3	3
59	Vivian	Thor	2	0	3	2
60	Lucky	Violet	2	0	3	2
61	loaf	Ventura	3	0	5	3
62	Lucky	Vivian	3	2	5	5
63	Lucky	loaf	3	0	5	3
64	Maya	Lucky	3	1	5	4
65	Lucky	Maya	3	2	5	5
98	ori0n	E-Money	2	0	3	2
99	WEET THINS	Ragnarok	2	1	3	3
100	Motionz	HurryCaine	2	1	3	3
101	Abnormal	Tekk	2	0	3	2
102	Ghost	Watermeloan	2	1	3	3
103	Owl	Rusty	2	0	3	2
104	BigJayhawk	CdTug	2	0	3	2
105	emtea	Runa	2	0	3	2
106	Pony	Araway	2	1	3	3
107	studentX	TG_Link	2	0	3	2
108	Gummy	yonuh	2	0	3	2
109	Haus	Dab Pen	2	0	3	2
110	BIG PHARMA	RayBaseball17	2	1	3	3
111	Juggz	Privé	2	1	3	3
112	bokobo	Rushbo	2	0	3	2
113	Dapper	Beest	2	1	3	3
114	MN Aero	ori0n	2	0	3	2
115	Eth	WEET THINS	2	0	3	2
116	Tosty	Motionz	2	0	3	2
117	Pestilence	Abnormal	2	0	3	2
118	Geyser	Ghost	2	0	3	2
119	SWAG	Owl	2	0	3	2
120	BigJayhawk	Llomomo	2	0	3	2
121	Blaze	emtea	2	0	3	2
122	ADDICT	Pony	2	0	3	2
123	DatDerpDog	studentX	2	0	3	2
124	Gummy	sans.	2	0	3	2
125	Haus	Crime Sunday	2	1	3	3
126	Spritemare	BIG PHARMA	2	0	3	2
127	Faucet	Juggz	2	0	3	2
128	Phantom	bokobo	2	0	3	2
129	Hype2Hard	Dapper	2	0	3	2
130	MN Aero	Eth	2	1	3	3
131	Tosty	Pestilence	2	0	3	2
132	Geyser	SWAG	2	0	3	2
133	Blaze	BigJayhawk	2	1	3	3
135	Haus	Gummy	2	0	3	2
136	Spritemare	Faucet	2	0	3	2
137	Hype2Hard	Phantom	2	1	3	3
138	Mistral	MN Aero	2	0	3	2
139	Tosty	Capital G	2	0	3	2
140	Drip	Geyser	2	1	3	3
141	BarbNation	Blaze	2	1	3	3
142	Kareem	DatDerpDog	2	0	3	2
143	MilkTea	Haus	2	0	3	2
144	Ehis	Spritemare	2	0	3	2
145	Hype2Hard	awert	2	0	3	2
146	Mistral	Tosty	2	1	3	3
147	Drip	BarbNation	2	0	3	2
148	Kareem	MilkTea	2	0	3	2
149	Ehis	Hype2Hard	2	0	3	2
150	Mistral	Thor	2	1	3	3
151	Drip	Violet	2	0	3	2
152	Kareem	Meatflap	2	1	3	3
153	Maya	Ehis	2	1	3	3
154	Mistral	Drip	3	1	5	4
155	Maya	Kareem	3	2	5	5
156	Mistral	Ventura	3	2	5	5
157	Maya	Vivian	3	2	5	5
158	Maya	Mistral	3	1	5	4
159	Maya	loaf	3	2	5	5
