Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Advantage State #59	17 February 2023	Vivian	68	133	http://start.gg/tournament/advantage-state-59/event/ultimate-singles	https://braacket.com/tournament/2E0A55E3-1F54-4144-B0E2-5358A58F2552
Set Num	Winner	Loser	WS	LS	Best of	Game
2	BrickBrain	Ksh3rd	2	0	3	2
18	Watermeloan	Fee	2	1	3	3
34	BetaGachaGamer	Jeff	2	0	3	2
50	Pepsi	MemeLord	2	0	3	2
65	loaf	BrickBrain	2	0	3	2
66	bokobo	ElectricMuffin	2	1	3	3
68	Capital G	Little McGlitch	2	0	3	2
69	Mistral	CdTug	2	0	3	2
70	studentX	sans.	2	0	3	2
71	Thor	Wilk	2	0	3	2
72	Gummy	ssjneo	2	1	3	3
73	Violet	Watermeloan	2	0	3	2
74	lotuskosal	TG_Link	2	0	3	2
75	Kareem	Privé	2	0	3	2
76	BigJayhawk	Kaden	2	1	3	3
77	Hunter	Varroa	2	0	3	2
78	Haus	Divine	2	1	3	3
79	Drip	Runa	2	0	3	2
80	Llomomo	Kelkador	2	0	3	2
81	Lucky	BetaGachaGamer	2	0	3	2
82	Eth	Natchy	2	0	3	2
83	Franzwa	SaintCD	2	0	3	2
84	ADDICT	Rival	2	0	3	2
85	Neet	Merge-up	2	0	3	2
86	PackJendleton	lunchtime	2	0	3	2
87	Maya	soulrack	2	0	3	2
88	Tosty	Lavender	2	1	3	3
89	Truth	Pepsi	2	0	3	2
90	Crime Sunday	Bingus	2	0	3	2
91	Chan	Tungsten'	2	0	3	2
92	Sean Sorey	Gilgamesh	2	1	3	3
93	Vivian	Rusty	2	0	3	2
94	Blaze	Pony	2	1	3	3
95	Dadzie	Ragnarok	2	0	3	2
96	Phantom	Abnormal	2	0	3	2
97	loaf	bokobo	2	0	3	2
98	Capital G	BarbNation	2	1	3	3
99	Mistral	studentX	2	0	3	2
100	Thor	Gummy	2	0	3	2
101	Violet	lotuskosal	2	0	3	2
102	Kareem	BigJayhawk	2	0	3	2
