Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Leveling @ LUG #2	07 January 2023	GodIMissHer	47	88	http://start.gg/tournament/leveling-lug-2/event/ultimate-singles	https://braacket.com/tournament/496C9B32-1BAD-48E3-BFC3-A48DAE1A0157
Set Num	Winner	Loser	WS	LS	Best of	Game
2	Morgan	Haus	2	1	3	3
6	Kden	Snugs	2	1	3	3
8	Shrumble	Natchy	2	0	3	2
14	Blaze	lunchtime	2	0	3	2
16	Limbo	Jurjester	2	0	3	2
18	BIG PHARMA	Gummy	2	1	3	3
20	Yungsavage	Jericho	2	0	3	2
22	bokobo	emtea	2	1	3	3
24	Sanguine	Divine	2	0	3	2
26	Spritemare	Roll	2	0	3	2
28	VinnyTea	yonuh	2	1	3	3
30	A_N	BIG WILL	2	0	3	2
32	Hype2Hard	spitz	2	0	3	2
33	GodIMissHer	Morgan	2	0	3	2
34	Disco	Chan	2	0	3	2
35	LazyZach	Kden	2	0	3	2
36	Ehis	Shrumble	2	1	3	3
37	Aurokon	Rush	2	1	3	3
38	Franzwa	Geyser	2	0	3	2
39	Meatflap	Blaze	2	1	3	3
40	awert	Limbo	2	0	3	2
41	Truth	BIG PHARMA	2	0	3	2
42	BarbNation	Yungsavage	2	0	3	2
43	Violet	bokobo	2	0	3	2
44	Tosty	Sanguine	2	0	3	2
45	Failbot	Spritemare	2	0	3	2
46	Llomomo	VinnyTea	2	1	3	3
47	A_N	Dadzie	2	0	3	2
48	Mistral	Hype2Hard	2	1	3	3
49	GodIMissHer	Disco	2	0	3	2
50	LazyZach	Ehis	2	0	3	2
51	Aurokon	Franzwa	2	0	3	2
52	Meatflap	awert	2	0	3	2
53	Truth	BarbNation	2	0	3	2
54	Violet	Tosty	2	0	3	2
55	Failbot	Llomomo	2	1	3	3
56	Mistral	A_N	2	1	3	3
57	GodIMissHer	LazyZach	2	1	3	3
58	Aurokon	Meatflap	2	0	3	2
59	Truth	Violet	2	1	3	3
60	Failbot	Mistral	2	0	3	2
61	GodIMissHer	Aurokon	3	0	5	3
62	Failbot	Truth	3	0	5	3
63	GodIMissHer	Failbot	3	0	5	3
64	GodIMissHer	Failbot	3	0	5	3
95	Hype2Hard	Haus	2	0	3	2
97	VinnyTea	Snugs	2	0	3	2
98	Natchy	Spritemare	2	0	3	2
101	Yungsavage	lunchtime	2	0	3	2
102	BIG PHARMA	Jurjester	2	1	3	3
103	Limbo	Gummy	2	0	3	2
104	Blaze	Jericho	2	0	3	2
105	Geyser	emtea	2	1	3	3
106	Rush	Divine	2	0	3	2
107	Shrumble	Roll	2	1	3	3
108	yonuh	Kden	2	0	3	2
109	Chan	BIG WILL	2	0	3	2
110	Morgan	spitz	2	1	3	3
111	Dadzie	Hype2Hard	2	1	3	3
112	Natchy	VinnyTea	2	1	3	3
113	Sanguine	bokobo	2	1	3	3
114	Yungsavage	BIG PHARMA	2	0	3	2
115	Limbo	Blaze	2	1	3	3
116	Geyser	Rush	2	0	3	2
117	Shrumble	yonuh	2	0	3	2
118	Chan	Morgan	2	0	3	2
119	awert	Dadzie	2	1	3	3
120	Franzwa	Natchy	2	0	3	2
121	Ehis	Sanguine	2	1	3	3
122	Disco	Yungsavage	2	0	3	2
123	A_N	Limbo	2	0	3	2
124	Geyser	Llomomo	2	0	3	2
125	Tosty	Shrumble	2	1	3	3
126	Chan	BarbNation	2	1	3	3
127	awert	Franzwa	2	0	3	2
128	Ehis	Disco	2	1	3	3
129	A_N	Geyser	2	0	3	2
130	Tosty	Chan	2	1	3	3
131	Violet	awert	2	0	3	2
132	Mistral	Ehis	2	0	3	2
133	LazyZach	A_N	2	0	3	2
134	Tosty	Meatflap	2	0	3	2
135	Mistral	Violet	3	0	5	3
136	LazyZach	Tosty	3	0	5	3
137	Mistral	Aurokon	3	1	5	4
138	Truth	LazyZach	3	2	5	5
139	Truth	Mistral	3	0	5	3
140	Failbot	Truth	3	2	5	5
