Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Inver Grove Fights #42	30 January 2023	Truth	28	55	http://start.gg/tournament/inver-grove-fights-42/event/ultimate-singles	https://braacket.com/tournament/0D785DE7-B0F3-4DC8-B050-AC2EF4D6F9E7
Set Num	Winner	Loser	WS	LS	Best of	Game
2	Nuoc Soi	sans.	2	0	3	2
3	Nizmo	Llomomo	2	1	3	3
4	Yungsavage	Wagon	2	0	3	2
6	Flax	studentX	2	0	3	2
7	Kareem	Cribdoc	2	0	3	2
8	Blaze	Gains	2	0	3	2
10	CoeZ	Tungsten'	2	0	3	2
11	Mistral	Calvin	2	0	3	2
12	MintyGuy700	Sor	2	0	3	2
14	Tapeworm	WhatsAKingToAGod	2	1	3	3
15	Sean Sorey	MTroll	2	0	3	2
16	Spritemare	vanbungle	2	0	3	2
17	Truth	Nuoc Soi	2	0	3	2
18	Yungsavage	Nizmo	2	0	3	2
19	Violet	Flax	2	0	3	2
20	Kareem	Blaze	2	0	3	2
21	Meatflap	CoeZ	2	0	3	2
22	MintyGuy700	Mistral	2	1	3	3
23	Drip	Tapeworm	2	0	3	2
24	Sean Sorey	Spritemare	2	1	3	3
25	Truth	Yungsavage	2	0	3	2
26	Violet	Kareem	2	0	3	2
27	Meatflap	MintyGuy700	2	0	3	2
28	Drip	Sean Sorey	2	0	3	2
29	Violet	Truth	3	0	5	3
30	Meatflap	Drip	3	0	5	3
31	Violet	Meatflap	3	0	5	3
32	Truth	Violet	3	0	5	3
33	Truth	Violet	3	0	5	3
47	Llomomo	Wagon	2	0	3	2
49	Cribdoc	Gains	2	0	3	2
51	Sor	Calvin	2	0	3	2
53	MTroll	vanbungle	2	0	3	2
54	Spritemare	sans.	2	0	3	2
55	Tapeworm	Llomomo	2	0	3	2
56	Mistral	studentX	2	0	3	2
57	CoeZ	Cribdoc	2	0	3	2
58	Tungsten'	Blaze	2	0	3	2
59	Flax	Sor	2	0	3	2
60	WhatsAKingToAGod	Nizmo	2	0	3	2
61	Nuoc Soi	MTroll	2	0	3	2
62	Spritemare	Tapeworm	2	0	3	2
63	Mistral	CoeZ	2	0	3	2
64	Flax	Tungsten'	2	0	3	2
65	Nuoc Soi	WhatsAKingToAGod	2	0	3	2
66	Kareem	Spritemare	2	0	3	2
67	Mistral	Yungsavage	2	0	3	2
68	Sean Sorey	Flax	2	0	3	2
69	MintyGuy700	Nuoc Soi	2	0	3	2
70	Mistral	Kareem	3	0	5	3
71	Sean Sorey	MintyGuy700	3	2	5	5
72	Drip	Mistral	3	0	5	3
73	Truth	Sean Sorey	3	0	5	3
74	Truth	Drip	3	0	5	3
75	Truth	Meatflap	3	2	5	5
