Tournament Name	Date	Winner	Entrants	Sets Played	Original Link:	League Link
Leveling @ LUG #3	21 January 2023	Lucky	39	77	http://start.gg/tournament/leveling-lug-3/event/ultimate-singles	https://braacket.com/tournament/95B6C689-0FBC-4988-A6D6-2790F06E687B
Set Num	Winner	Loser	WS	LS	Best of	Game
2	yonuh	Nuoc Soi	2	1	3	3
10	Gummy	ElectricMuffin	2	0	3	2
14	trapgum	Storm	2	0	3	2
18	emtea	A Shape	2	0	3	2
22	Maynnaise	Juggz	2	0	3	2
26	Kelkador	Esper	2	0	3	2
30	SeanVGM	Rivkalia	2	1	3	3
33	GodIMissHer	yonuh	2	0	3	2
34	awert	BarbNation	2	0	3	2
35	Stealth_Pilot	spitz	2	0	3	2
36	LazyZach	Daddy Dan	2	0	3	2
37	Truth	Gummy	2	0	3	2
38	Hype2Hard	sans.	2	0	3	2
39	Ventura	trapgum	2	0	3	2
40	Yungsavage	Rush	2	0	3	2
41	loaf	emtea	2	0	3	2
42	Llomomo	Flax	2	1	3	3
43	Meatflap	Maynnaise	2	0	3	2
44	Ehis	Natchy	2	0	3	2
45	Lucky	Kelkador	2	0	3	2
46	Treyara	Limbo	2	1	3	3
47	Vivian	SeanVGM	2	0	3	2
48	Mistral	bokobo	2	0	3	2
49	GodIMissHer	awert	2	0	3	2
50	Stealth_Pilot	LazyZach	2	0	3	2
51	Truth	Hype2Hard	2	0	3	2
52	Ventura	Yungsavage	2	0	3	2
53	loaf	Llomomo	2	0	3	2
54	Meatflap	Ehis	2	0	3	2
55	Lucky	Treyara	2	1	3	3
56	Vivian	Mistral	2	0	3	2
57	GodIMissHer	Stealth_Pilot	2	1	3	3
58	Truth	Ventura	2	0	3	2
59	loaf	Meatflap	2	0	3	2
60	Lucky	Vivian	2	0	3	2
61	Truth	GodIMissHer	3	2	5	5
62	Lucky	loaf	3	2	5	5
63	Lucky	Truth	3	1	5	4
64	Vivian	Lucky	3	2	5	5
65	Lucky	Vivian	3	0	5	3
80	Nuoc Soi	bokobo	2	1	3	3
84	Natchy	ElectricMuffin	2	0	3	2
86	Flax	Storm	2	0	3	2
88	Rush	A Shape	2	0	3	2
90	sans.	Juggz	2	1	3	3
92	Daddy Dan	Esper	2	0	3	2
94	BarbNation	Rivkalia	2	0	3	2
96	Nuoc Soi	SeanVGM	2	1	3	3
97	Limbo	Kelkador	2	1	3	3
98	Maynnaise	Natchy	2	0	3	2
99	Flax	emtea	2	0	3	2
100	trapgum	Rush	2	0	3	2
101	sans.	Gummy	2	0	3	2
102	Daddy Dan	spitz	2	0	3	2
103	BarbNation	yonuh	2	0	3	2
104	Yungsavage	Nuoc Soi	2	0	3	2
105	Hype2Hard	Limbo	2	0	3	2
106	LazyZach	Maynnaise	2	0	3	2
107	awert	Flax	2	0	3	2
108	Mistral	trapgum	2	0	3	2
109	Treyara	sans.	2	0	3	2
110	Ehis	Daddy Dan	2	1	3	3
111	Llomomo	BarbNation	2	0	3	2
112	Hype2Hard	Yungsavage	2	1	3	3
113	LazyZach	awert	2	0	3	2
114	Mistral	Treyara	2	1	3	3
115	Ehis	Llomomo	2	0	3	2
116	Meatflap	Hype2Hard	2	0	3	2
117	Vivian	LazyZach	2	0	3	2
118	Mistral	Stealth_Pilot	2	0	3	2
119	Ventura	Ehis	2	0	3	2
120	Vivian	Meatflap	3	0	5	3
121	Ventura	Mistral	3	1	5	4
122	Vivian	GodIMissHer	3	1	5	4
123	loaf	Ventura	3	1	5	4
124	Vivian	loaf	3	1	5	4
125	Vivian	Truth	3	0	5	3
